Season,Team0,Team1,Seed,Outcome
2023,1162,1172,,
2023,1162,1173,,
2023,1162,1174,,
2023,1162,1175,,
2023,1162,1176,,
2023,1162,1177,,
2023,1162,1178,,
2023,1162,1179,,
2023,1162,1180,,
2023,1162,1181,,
2023,1162,1182,,
2023,1162,1183,,
2023,1162,1184,,
2023,1162,1185,,
2023,1162,1186,,
2023,1162,1187,,
2023,1162,1188,,
2023,1162,1189,,
2023,1162,1190,,
2023,1162,1191,,
2023,1162,1192,,
2023,1162,1193,,
2023,1162,1194,,
2023,1162,1195,,
2023,1162,1196,,
2023,1162,1197,,
2023,1162,1198,,
2023,1162,1199,,
2023,1162,1200,,
2023,1162,1201,,
2023,1162,1202,,
2023,1162,1203,,
2023,1162,1204,,
2023,1162,1205,,
2023,1162,1206,,
2023,1162,1207,,
2023,1162,1208,,
2023,1162,1209,,
2023,1162,1210,,
2023,1162,1211,,
2023,1162,1212,,
2023,1162,1213,,
2023,1162,1214,,
2023,1162,1216,,
2023,1162,1217,,
2023,1162,1218,,
2023,1162,1219,,
2023,1162,1220,,
2023,1162,1221,,
2023,1162,1222,,
2023,1162,1223,,
2023,1162,1224,,
2023,1162,1225,,
2023,1162,1226,,
2023,1162,1227,,
2023,1162,1228,,
2023,1162,1229,,
2023,1162,1230,,
2023,1162,1231,,
2023,1162,1232,,
2023,1162,1233,,
2023,1162,1234,,
2023,1162,1235,,
2023,1162,1236,,
2023,1162,1237,,
2023,1162,1238,,
2023,1162,1239,,
2023,1162,1240,,
2023,1162,1241,,
2023,1162,1242,,
2023,1162,1243,,
2023,1162,1244,,
2023,1162,1245,,
2023,1162,1246,,
2023,1162,1247,,
2023,1162,1248,,
2023,1162,1249,,
2023,1162,1250,,
2023,1162,1251,,
2023,1162,1252,,
2023,1162,1253,,
2023,1162,1254,,
2023,1162,1255,,
2023,1162,1256,,
2023,1162,1257,,
2023,1162,1258,,
2023,1162,1259,,
2023,1162,1260,,
2023,1162,1261,,
2023,1162,1262,,
2023,1162,1263,,
2023,1162,1264,,
2023,1162,1265,,
2023,1162,1266,,
2023,1162,1267,,
2023,1162,1268,,
2023,1162,1269,,
2023,1162,1270,,
2023,1162,1271,,
2023,1162,1272,,
2023,1162,1273,,
2023,1162,1274,,
2023,1162,1275,,
2023,1162,1276,,
2023,1162,1277,,
2023,1162,1278,,
2023,1162,1279,,
2023,1162,1280,,
2023,1162,1281,,
2023,1162,1282,,
2023,1162,1283,,
2023,1162,1284,,
2023,1162,1285,,
2023,1162,1286,,
2023,1162,1287,,
2023,1162,1288,,
2023,1162,1290,,
2023,1162,1291,,
2023,1162,1292,,
2023,1162,1293,,
2023,1162,1294,,
2023,1162,1295,,
2023,1162,1296,,
2023,1162,1297,,
2023,1162,1298,,
2023,1162,1299,,
2023,1162,1300,,
2023,1162,1301,,
2023,1162,1303,,
2023,1162,1304,,
2023,1162,1305,,
2023,1162,1306,,
2023,1162,1307,,
2023,1162,1308,,
2023,1162,1309,,
2023,1162,1310,,
2023,1162,1311,,
2023,1162,1312,,
2023,1162,1313,,
2023,1162,1314,,
2023,1162,1315,,
2023,1162,1316,,
2023,1162,1317,,
2023,1162,1318,,
2023,1162,1319,,
2023,1162,1320,,
2023,1162,1321,,
2023,1162,1322,,
2023,1162,1323,,
2023,1162,1324,,
2023,1162,1325,,
2023,1162,1326,,
2023,1162,1328,,
2023,1162,1329,,
2023,1162,1330,,
2023,1162,1331,,
2023,1162,1332,,
2023,1162,1333,,
2023,1162,1334,,
2023,1162,1335,,
2023,1162,1336,,
2023,1162,1337,,
2023,1162,1338,,
2023,1162,1339,,
2023,1162,1340,,
2023,1162,1341,,
2023,1162,1342,,
2023,1162,1343,,
2023,1162,1344,,
2023,1162,1345,,
2023,1162,1346,,
2023,1162,1347,,
2023,1162,1348,,
2023,1162,1349,,
2023,1162,1350,,
2023,1162,1351,,
2023,1162,1352,,
2023,1162,1353,,
2023,1162,1354,,
2023,1162,1355,,
2023,1162,1356,,
2023,1162,1357,,
2023,1162,1358,,
2023,1162,1359,,
2023,1162,1360,,
2023,1162,1361,,
2023,1162,1362,,
2023,1162,1363,,
2023,1162,1364,,
2023,1162,1365,,
2023,1162,1367,,
2023,1162,1368,,
2023,1162,1369,,
2023,1162,1370,,
2023,1162,1371,,
2023,1162,1372,,
2023,1162,1373,,
2023,1162,1374,,
2023,1162,1375,,
2023,1162,1376,,
2023,1162,1377,,
2023,1162,1378,,
2023,1162,1379,,
2023,1162,1380,,
2023,1162,1381,,
2023,1162,1382,,
2023,1162,1383,,
2023,1162,1384,,
2023,1162,1385,,
2023,1162,1386,,
2023,1162,1387,,
2023,1162,1388,,
2023,1162,1389,,
2023,1162,1390,,
2023,1162,1391,,
2023,1162,1392,,
2023,1162,1393,,
2023,1162,1394,,
2023,1162,1395,,
2023,1162,1396,,
2023,1162,1397,,
2023,1162,1398,,
2023,1162,1399,,
2023,1162,1400,,
2023,1162,1401,,
2023,1162,1402,,
2023,1162,1403,,
2023,1162,1404,,
2023,1162,1405,,
2023,1162,1406,,
2023,1162,1407,,
2023,1162,1408,,
2023,1162,1409,,
2023,1162,1410,,
2023,1162,1411,,
2023,1162,1412,,
2023,1162,1413,,
2023,1162,1414,,
2023,1162,1415,,
2023,1162,1416,,
2023,1162,1417,,
2023,1162,1418,,
2023,1162,1419,,
2023,1162,1420,,
2023,1162,1421,,
2023,1162,1422,,
2023,1162,1423,,
2023,1162,1424,,
2023,1162,1425,,
2023,1162,1426,,
2023,1162,1427,,
2023,1162,1428,,
2023,1162,1429,,
2023,1162,1430,,
2023,1162,1431,,
2023,1162,1433,,
2023,1162,1434,,
2023,1162,1435,,
2023,1162,1436,,
2023,1162,1437,,
2023,1162,1438,,
2023,1162,1439,,
2023,1162,1440,,
2023,1162,1441,,
2023,1162,1442,,
2023,1162,1443,,
2023,1162,1444,,
2023,1162,1447,,
2023,1162,1448,,
2023,1162,1449,,
2023,1162,1450,,
2023,1162,1451,,
2023,1162,1452,,
2023,1162,1453,,
2023,1162,1454,,
2023,1162,1455,,
2023,1162,1456,,
2023,1162,1457,,
2023,1162,1458,,
2023,1162,1459,,
2023,1162,1460,,
2023,1162,1461,,
2023,1162,1462,,
2023,1162,1463,,
2023,1162,1464,,
2023,1162,1465,,
2023,1162,1466,,
2023,1162,1467,,
2023,1162,1468,,
2023,1162,1469,,
2023,1162,1470,,
2023,1162,1471,,
2023,1162,1472,,
2023,1162,1473,,
2023,1162,1474,,
2023,1162,1475,,
2023,1162,1476,,
2023,1162,1477,,
2023,1163,1164,,
2023,1163,1165,,
2023,1163,1166,,
2023,1163,1167,,
2023,1163,1168,,
2023,1163,1169,,
2023,1163,1170,,
2023,1163,1171,,
2023,1163,1172,,
2023,1163,1173,,
2023,1163,1174,,
2023,1163,1175,,
2023,1163,1176,,
2023,1163,1177,,
2023,1163,1178,,
2023,1163,1179,,
2023,1163,1180,,
2023,1163,1181,,
2023,1163,1182,,
2023,1163,1183,,
2023,1163,1184,,
2023,1163,1185,,
2023,1163,1186,,
2023,1163,1187,,
2023,1163,1188,,
2023,1163,1189,,
2023,1163,1190,,
2023,1163,1191,,
2023,1163,1192,,
2023,1163,1193,,
2023,1163,1194,,
2023,1163,1195,,
2023,1163,1196,,
2023,1163,1197,,
2023,1163,1198,,
2023,1163,1199,,
2023,1163,1200,,
2023,1163,1201,,
2023,1163,1202,,
2023,1163,1203,,
2023,1163,1204,,
2023,1163,1205,,
2023,1163,1206,,
2023,1163,1207,,
2023,1163,1208,,
2023,1163,1209,,
2023,1163,1210,,
2023,1163,1211,,
2023,1163,1212,,
2023,1163,1213,,
2023,1163,1214,,
2023,1163,1216,,
2023,1163,1217,,
2023,1163,1218,,
2023,1163,1219,,
2023,1163,1220,,
2023,1163,1221,,
2023,1163,1222,,
2023,1163,1223,,
2023,1163,1224,,
2023,1163,1225,,
2023,1163,1226,,
2023,1163,1227,,
2023,1163,1228,,
2023,1163,1229,,
2023,1163,1230,,
2023,1163,1231,,
2023,1163,1232,,
2023,1163,1233,,
2023,1163,1234,,
2023,1163,1235,,
2023,1163,1236,,
2023,1163,1237,,
2023,1163,1238,,
2023,1163,1239,,
2023,1163,1240,,
2023,1163,1241,,
2023,1163,1242,,
2023,1163,1243,,
2023,1163,1244,,
2023,1163,1245,,
2023,1163,1246,,
2023,1163,1247,,
2023,1163,1248,,
2023,1163,1249,,
2023,1163,1250,,
2023,1163,1251,,
2023,1163,1252,,
2023,1163,1253,,
2023,1163,1254,,
2023,1163,1255,,
2023,1163,1256,,
2023,1163,1257,,
2023,1163,1258,,
2023,1163,1259,,
2023,1163,1260,,
2023,1163,1261,,
2023,1163,1262,,
2023,1163,1263,,
2023,1163,1264,,
2023,1163,1265,,
2023,1163,1266,,
2023,1163,1267,,
2023,1163,1268,,
2023,1163,1269,,
2023,1163,1270,,
2023,1163,1271,,
2023,1163,1272,,
2023,1163,1273,,
2023,1163,1274,,
2023,1163,1275,,
2023,1163,1276,,
2023,1163,1277,,
2023,1163,1278,,
2023,1163,1279,,
2023,1163,1280,,
2023,1163,1281,,
2023,1163,1282,,
2023,1163,1283,,
2023,1163,1284,,
2023,1163,1285,,
2023,1163,1286,,
2023,1163,1287,,
2023,1163,1288,,
2023,1163,1290,,
2023,1163,1291,,
2023,1163,1292,,
2023,1163,1293,,
2023,1163,1294,,
2023,1163,1295,,
2023,1163,1296,,
2023,1163,1297,,
2023,1163,1298,,
2023,1163,1299,,
2023,1163,1300,,
2023,1163,1301,,
2023,1163,1303,,
2023,1163,1304,,
2023,1163,1305,,
2023,1163,1306,,
2023,1163,1307,,
2023,1163,1308,,
2023,1163,1309,,
2023,1163,1310,,
2023,1163,1311,,
2023,1163,1312,,
2023,1163,1313,,
2023,1163,1314,,
2023,1163,1315,,
2023,1163,1316,,
2023,1163,1317,,
2023,1163,1318,,
2023,1163,1319,,
2023,1163,1320,,
2023,1163,1321,,
2023,1163,1322,,
2023,1163,1323,,
2023,1163,1324,,
2023,1163,1325,,
2023,1163,1326,,
2023,1163,1328,,
2023,1163,1329,,
2023,1163,1330,,
2023,1163,1331,,
2023,1163,1332,,
2023,1163,1333,,
2023,1163,1334,,
2023,1163,1335,,
2023,1163,1336,,
2023,1163,1337,,
2023,1163,1338,,
2023,1163,1339,,
2023,1163,1340,,
2023,1163,1341,,
2023,1163,1342,,
2023,1163,1343,,
2023,1163,1344,,
2023,1163,1345,,
2023,1163,1346,,
2023,1163,1347,,
2023,1163,1348,,
2023,1163,1349,,
2023,1163,1350,,
2023,1163,1351,,
2023,1163,1352,,
2023,1163,1353,,
2023,1163,1354,,
2023,1163,1355,,
2023,1163,1356,,
2023,1163,1357,,
2023,1163,1358,,
2023,1163,1359,,
2023,1163,1360,,
2023,1163,1361,,
2023,1163,1362,,
2023,1163,1363,,
2023,1163,1364,,
2023,1163,1365,,
2023,1163,1367,,
2023,1163,1368,,
2023,1163,1369,,
2023,1163,1370,,
2023,1163,1371,,
2023,1163,1372,,
2023,1163,1373,,
2023,1163,1374,,
2023,1163,1375,,
2023,1163,1376,,
2023,1163,1377,,
2023,1163,1378,,
2023,1163,1379,,
2023,1163,1380,,
2023,1163,1381,,
2023,1163,1382,,
2023,1163,1383,,
2023,1163,1384,,
2023,1163,1385,,
2023,1163,1386,,
2023,1163,1387,,
2023,1163,1388,,
2023,1163,1389,,
2023,1163,1390,,
2023,1163,1391,,
2023,1163,1392,,
2023,1163,1393,,
2023,1163,1394,,
2023,1163,1395,,
2023,1163,1396,,
2023,1163,1397,,
2023,1163,1398,,
2023,1163,1399,,
2023,1163,1400,,
2023,1163,1401,,
2023,1163,1402,,
2023,1163,1403,,
2023,1163,1404,,
2023,1163,1405,,
2023,1163,1406,,
2023,1163,1407,,
2023,1163,1408,,
2023,1163,1409,,
2023,1163,1410,,
2023,1163,1411,,
2023,1163,1412,,
2023,1163,1413,,
2023,1163,1414,,
2023,1163,1415,,
2023,1163,1416,,
2023,1163,1417,,
2023,1163,1418,,
2023,1163,1419,,
2023,1163,1420,,
2023,1163,1421,,
2023,1163,1422,,
2023,1163,1423,,
2023,1163,1424,,
2023,1163,1425,,
2023,1163,1426,,
2023,1163,1427,,
2023,1163,1428,,
2023,1163,1429,,
2023,1163,1430,,
2023,1163,1431,,
2023,1163,1433,,
2023,1163,1434,,
2023,1163,1435,,
2023,1163,1436,,
2023,1163,1437,,
2023,1163,1438,,
2023,1163,1439,,
2023,1163,1440,,
2023,1163,1441,,
2023,1163,1442,,
2023,1163,1443,,
2023,1163,1444,,
2023,1163,1447,,
2023,1163,1448,,
2023,1163,1449,,
2023,1163,1450,,
2023,1163,1451,,
2023,1163,1452,,
2023,1163,1453,,
2023,1163,1454,,
2023,1163,1455,,
2023,1163,1456,,
2023,1163,1457,,
2023,1163,1458,,
2023,1163,1459,,
2023,1163,1460,,
2023,1163,1461,,
2023,1163,1462,,
2023,1163,1463,,
2023,1163,1464,,
2023,1163,1465,,
2023,1163,1466,,
2023,1163,1467,,
2023,1163,1468,,
2023,1163,1469,,
2023,1163,1470,,
2023,1163,1471,,
2023,1163,1472,,
2023,1163,1473,,
2023,1163,1474,,
2023,1163,1475,,
2023,1163,1476,,
2023,1163,1477,,
2023,1164,1165,,
2023,1164,1166,,
2023,1164,1167,,
2023,1164,1168,,
2023,1164,1169,,
2023,1164,1170,,
2023,1164,1171,,
2023,1164,1172,,
2023,1164,1173,,
2023,1164,1174,,
2023,1164,1175,,
2023,1164,1176,,
2023,1164,1177,,
2023,1164,1178,,
2023,1164,1179,,
2023,1164,1180,,
2023,1164,1181,,
2023,1164,1182,,
2023,1164,1183,,
2023,1164,1184,,
2023,1164,1185,,
2023,1164,1186,,
2023,1164,1187,,
2023,1164,1188,,
2023,1164,1189,,
2023,1164,1190,,
2023,1164,1191,,
2023,1164,1192,,
2023,1164,1193,,
2023,1164,1194,,
2023,1164,1195,,
2023,1164,1196,,
2023,1164,1197,,
2023,1164,1198,,
2023,1164,1199,,
2023,1164,1200,,
2023,1164,1201,,
2023,1164,1202,,
2023,1164,1203,,
2023,1164,1204,,
2023,1164,1205,,
2023,1164,1206,,
2023,1164,1207,,
2023,1164,1208,,
2023,1164,1209,,
2023,1164,1210,,
2023,1164,1211,,
2023,1164,1212,,
2023,1164,1213,,
2023,1164,1214,,
2023,1164,1216,,
2023,1164,1217,,
2023,1164,1218,,
2023,1164,1219,,
2023,1164,1220,,
2023,1164,1221,,
2023,1164,1222,,
2023,1164,1223,,
2023,1164,1224,,
2023,1164,1225,,
2023,1164,1226,,
2023,1164,1227,,
2023,1164,1228,,
2023,1164,1229,,
2023,1164,1230,,
2023,1164,1231,,
2023,1164,1232,,
2023,1164,1233,,
2023,1164,1234,,
2023,1164,1235,,
2023,1164,1236,,
2023,1164,1237,,
2023,1164,1238,,
2023,1164,1239,,
2023,1164,1240,,
2023,1164,1241,,
2023,1164,1242,,
2023,1164,1243,,
2023,1164,1244,,
2023,1164,1245,,
2023,1164,1246,,
2023,1164,1247,,
2023,1164,1248,,
2023,1164,1249,,
2023,1164,1250,,
2023,1164,1251,,
2023,1164,1252,,
2023,1164,1253,,
2023,1164,1254,,
2023,1164,1255,,
2023,1164,1256,,
2023,1164,1257,,
2023,1164,1258,,
2023,1164,1259,,
2023,1164,1260,,
2023,1164,1261,,
2023,1164,1262,,
2023,1164,1263,,
2023,1164,1264,,
2023,1164,1265,,
2023,1164,1266,,
2023,1164,1267,,
2023,1164,1268,,
2023,1164,1269,,
2023,1164,1270,,
2023,1164,1271,,
2023,1164,1272,,
2023,1164,1273,,
2023,1164,1274,,
2023,1164,1275,,
2023,1164,1276,,
2023,1164,1277,,
2023,1164,1278,,
2023,1164,1279,,
2023,1164,1280,,
2023,1164,1281,,
2023,1164,1282,,
2023,1164,1283,,
2023,1164,1284,,
2023,1164,1285,,
2023,1164,1286,,
2023,1164,1287,,
2023,1164,1288,,
2023,1164,1290,,
2023,1164,1291,,
2023,1164,1292,,
2023,1164,1293,,
2023,1164,1294,,
2023,1164,1295,,
2023,1164,1296,,
2023,1164,1297,,
2023,1164,1298,,
2023,1164,1299,,
2023,1164,1300,,
2023,1164,1301,,
2023,1164,1303,,
2023,1164,1304,,
2023,1164,1305,,
2023,1164,1306,,
2023,1164,1307,,
2023,1164,1308,,
2023,1164,1309,,
2023,1164,1310,,
2023,1164,1311,,
2023,1164,1312,,
2023,1164,1313,,
2023,1164,1314,,
2023,1164,1315,,
2023,1164,1316,,
2023,1164,1317,,
2023,1164,1318,,
2023,1164,1319,,
2023,1164,1320,,
2023,1164,1321,,
2023,1164,1322,,
2023,1164,1323,,
2023,1164,1324,,
2023,1164,1325,,
2023,1164,1326,,
2023,1164,1328,,
2023,1164,1329,,
2023,1164,1330,,
2023,1164,1331,,
2023,1164,1332,,
2023,1164,1333,,
2023,1164,1334,,
2023,1164,1335,,
2023,1164,1336,,
2023,1164,1337,,
2023,1164,1338,,
2023,1164,1339,,
2023,1164,1340,,
2023,1164,1341,,
2023,1164,1342,,
2023,1164,1343,,
2023,1164,1344,,
2023,1164,1345,,
2023,1164,1346,,
2023,1164,1347,,
2023,1164,1348,,
2023,1164,1349,,
2023,1164,1350,,
2023,1164,1351,,
2023,1164,1352,,
2023,1164,1353,,
2023,1164,1354,,
2023,1164,1355,,
2023,1164,1356,,
2023,1164,1357,,
2023,1164,1358,,
2023,1164,1359,,
2023,1164,1360,,
2023,1164,1361,,
2023,1164,1362,,
2023,1164,1363,,
2023,1164,1364,,
2023,1164,1365,,
2023,1164,1367,,
2023,1164,1368,,
2023,1164,1369,,
2023,1164,1370,,
2023,1164,1371,,
2023,1164,1372,,
2023,1164,1373,,
2023,1164,1374,,
2023,1164,1375,,
2023,1164,1376,,
2023,1164,1377,,
2023,1164,1378,,
2023,1164,1379,,
2023,1164,1380,,
2023,1164,1381,,
2023,1164,1382,,
2023,1164,1383,,
2023,1164,1384,,
2023,1164,1385,,
2023,1164,1386,,
2023,1164,1387,,
2023,1164,1388,,
2023,1164,1389,,
2023,1164,1390,,
2023,1164,1391,,
2023,1164,1392,,
2023,1164,1393,,
2023,1164,1394,,
2023,1164,1395,,
2023,1164,1396,,
2023,1164,1397,,
2023,1164,1398,,
2023,1164,1399,,
2023,1164,1400,,
2023,1164,1401,,
2023,1164,1402,,
2023,1164,1403,,
2023,1164,1404,,
2023,1164,1405,,
2023,1164,1406,,
2023,1164,1407,,
2023,1164,1408,,
2023,1164,1409,,
2023,1164,1410,,
2023,1164,1411,,
2023,1164,1412,,
2023,1164,1413,,
2023,1164,1414,,
2023,1164,1415,,
2023,1164,1416,,
2023,1164,1417,,
2023,1164,1418,,
2023,1164,1419,,
2023,1164,1420,,
2023,1164,1421,,
2023,1164,1422,,
2023,1164,1423,,
2023,1164,1424,,
2023,1164,1425,,
2023,1164,1426,,
2023,1164,1427,,
2023,1164,1428,,
2023,1164,1429,,
2023,1164,1430,,
2023,1164,1431,,
2023,1164,1433,,
2023,1164,1434,,
2023,1164,1435,,
2023,1164,1436,,
2023,1164,1437,,
2023,1164,1438,,
2023,1164,1439,,
2023,1164,1440,,
2023,1164,1441,,
2023,1164,1442,,
2023,1164,1443,,
2023,1164,1444,,
2023,1164,1447,,
2023,1164,1448,,
2023,1164,1449,,
2023,1164,1450,,
2023,1164,1451,,
2023,1164,1452,,
2023,1164,1453,,
2023,1164,1454,,
2023,1164,1455,,
2023,1164,1456,,
2023,1164,1457,,
2023,1164,1458,,
2023,1164,1459,,
2023,1164,1460,,
2023,1164,1461,,
2023,1164,1462,,
2023,1164,1463,,
2023,1164,1464,,
2023,1164,1465,,
2023,1164,1466,,
2023,1164,1467,,
2023,1164,1468,,
2023,1164,1469,,
2023,1164,1470,,
2023,1164,1471,,
2023,1164,1472,,
2023,1164,1473,,
2023,1164,1474,,
2023,1164,1475,,
2023,1164,1476,,
2023,1164,1477,,
2023,1165,1166,,
2023,1165,1167,,
2023,1165,1168,,
2023,1165,1169,,
2023,1165,1170,,
2023,1165,1171,,
2023,1165,1172,,
2023,1165,1173,,
2023,1165,1174,,
2023,1165,1175,,
2023,1165,1176,,
2023,1165,1177,,
2023,1165,1178,,
2023,1165,1179,,
2023,1165,1180,,
2023,1165,1181,,
2023,1165,1182,,
2023,1165,1183,,
2023,1165,1184,,
2023,1165,1185,,
2023,1165,1186,,
2023,1165,1187,,
2023,1165,1188,,
2023,1165,1189,,
2023,1165,1190,,
2023,1165,1191,,
2023,1165,1192,,
2023,1165,1193,,
2023,1165,1194,,
2023,1165,1195,,
2023,1165,1196,,
2023,1165,1197,,
2023,1165,1198,,
2023,1165,1199,,
2023,1165,1200,,
2023,1165,1201,,
2023,1165,1202,,
2023,1165,1203,,
2023,1165,1204,,
2023,1165,1205,,
2023,1165,1206,,
2023,1165,1207,,
2023,1165,1208,,
2023,1165,1209,,
2023,1165,1210,,
2023,1165,1211,,
2023,1165,1212,,
2023,1165,1213,,
2023,1165,1214,,
2023,1165,1216,,
2023,1165,1217,,
2023,1165,1218,,
2023,1165,1219,,
2023,1165,1220,,
2023,1165,1221,,
2023,1165,1222,,
2023,1165,1223,,
2023,1165,1224,,
2023,1165,1225,,
2023,1165,1226,,
2023,1165,1227,,
2023,1165,1228,,
2023,1165,1229,,
2023,1165,1230,,
2023,1165,1231,,
2023,1165,1232,,
2023,1165,1233,,
2023,1165,1234,,
2023,1165,1235,,
2023,1165,1236,,
2023,1165,1237,,
2023,1165,1238,,
2023,1165,1239,,
2023,1165,1240,,
2023,1165,1241,,
2023,1165,1242,,
2023,1165,1243,,
2023,1165,1244,,
2023,1165,1245,,
2023,1165,1246,,
2023,1165,1247,,
2023,1165,1248,,
2023,1165,1249,,
2023,1165,1250,,
2023,1165,1251,,
2023,1165,1252,,
2023,1165,1253,,
2023,1165,1254,,
2023,1165,1255,,
2023,1165,1256,,
2023,1165,1257,,
2023,1165,1258,,
2023,1165,1259,,
2023,1165,1260,,
2023,1165,1261,,
2023,1165,1262,,
2023,1165,1263,,
2023,1165,1264,,
2023,1165,1265,,
2023,1165,1266,,
2023,1165,1267,,
2023,1165,1268,,
2023,1165,1269,,
2023,1165,1270,,
2023,1165,1271,,
2023,1165,1272,,
2023,1165,1273,,
2023,1165,1274,,
2023,1165,1275,,
2023,1165,1276,,
2023,1165,1277,,
2023,1165,1278,,
2023,1165,1279,,
2023,1165,1280,,
2023,1165,1281,,
2023,1165,1282,,
2023,1165,1283,,
2023,1165,1284,,
2023,1165,1285,,
2023,1165,1286,,
2023,1165,1287,,
2023,1165,1288,,
2023,1165,1290,,
2023,1165,1291,,
2023,1165,1292,,
2023,1165,1293,,
2023,1165,1294,,
2023,1165,1295,,
2023,1165,1296,,
2023,1165,1297,,
2023,1165,1298,,
2023,1165,1299,,
2023,1165,1300,,
2023,1165,1301,,
2023,1165,1303,,
2023,1165,1304,,
2023,1165,1305,,
2023,1165,1306,,
2023,1165,1307,,
2023,1165,1308,,
2023,1165,1309,,
2023,1165,1310,,
2023,1165,1311,,
2023,1165,1312,,
2023,1165,1313,,
2023,1165,1314,,
2023,1165,1315,,
2023,1165,1316,,
2023,1165,1317,,
2023,1165,1318,,
2023,1165,1319,,
2023,1165,1320,,
2023,1165,1321,,
2023,1165,1322,,
2023,1165,1323,,
2023,1165,1324,,
2023,1165,1325,,
2023,1165,1326,,
2023,1165,1328,,
2023,1165,1329,,
2023,1165,1330,,
2023,1165,1331,,
2023,1165,1332,,
2023,1165,1333,,
2023,1165,1334,,
2023,1165,1335,,
2023,1165,1336,,
2023,1165,1337,,
2023,1165,1338,,
2023,1165,1339,,
2023,1165,1340,,
2023,1165,1341,,
2023,1165,1342,,
2023,1165,1343,,
2023,1165,1344,,
2023,1165,1345,,
2023,1165,1346,,
2023,1165,1347,,
2023,1165,1348,,
2023,1165,1349,,
2023,1165,1350,,
2023,1165,1351,,
2023,1165,1352,,
2023,1165,1353,,
2023,1165,1354,,
2023,1165,1355,,
2023,1165,1356,,
2023,1165,1357,,
2023,1165,1358,,
2023,1165,1359,,
2023,1165,1360,,
2023,1165,1361,,
2023,1165,1362,,
2023,1165,1363,,
2023,1165,1364,,
2023,1165,1365,,
2023,1165,1367,,
2023,1165,1368,,
2023,1165,1369,,
2023,1165,1370,,
2023,1165,1371,,
2023,1165,1372,,
2023,1165,1373,,
2023,1165,1374,,
2023,1165,1375,,
2023,1165,1376,,
2023,1165,1377,,
2023,1165,1378,,
2023,1165,1379,,
2023,1165,1380,,
2023,1165,1381,,
2023,1165,1382,,
2023,1165,1383,,
2023,1165,1384,,
2023,1165,1385,,
2023,1165,1386,,
2023,1165,1387,,
2023,1165,1388,,
2023,1165,1389,,
2023,1165,1390,,
2023,1165,1391,,
2023,1165,1392,,
2023,1165,1393,,
2023,1165,1394,,
2023,1165,1395,,
2023,1165,1396,,
2023,1165,1397,,
2023,1165,1398,,
2023,1165,1399,,
2023,1165,1400,,
2023,1165,1401,,
2023,1165,1402,,
2023,1165,1403,,
2023,1165,1404,,
2023,1165,1405,,
2023,1165,1406,,
2023,1165,1407,,
2023,1165,1408,,
2023,1165,1409,,
2023,1165,1410,,
2023,1165,1411,,
2023,1165,1412,,
2023,1165,1413,,
2023,1165,1414,,
2023,1165,1415,,
2023,1165,1416,,
2023,1165,1417,,
2023,1165,1418,,
2023,1165,1419,,
2023,1165,1420,,
2023,1165,1421,,
2023,1165,1422,,
2023,1165,1423,,
2023,1165,1424,,
2023,1165,1425,,
2023,1165,1426,,
2023,1165,1427,,
2023,1165,1428,,
2023,1165,1429,,
2023,1165,1430,,
2023,1165,1431,,
2023,1165,1433,,
2023,1165,1434,,
2023,1165,1435,,
2023,1165,1436,,
2023,1165,1437,,
2023,1165,1438,,
2023,1165,1439,,
2023,1165,1440,,
2023,1165,1441,,
2023,1165,1442,,
2023,1165,1443,,
2023,1165,1444,,
2023,1165,1447,,
2023,1165,1448,,
2023,1165,1449,,
2023,1165,1450,,
2023,1165,1451,,
2023,1165,1452,,
2023,1165,1453,,
2023,1165,1454,,
2023,1165,1455,,
2023,1165,1456,,
2023,1165,1457,,
2023,1165,1458,,
2023,1165,1459,,
2023,1165,1460,,
2023,1165,1461,,
2023,1165,1462,,
2023,1165,1463,,
2023,1165,1464,,
2023,1165,1465,,
2023,1165,1466,,
2023,1165,1467,,
2023,1165,1468,,
2023,1165,1469,,
2023,1165,1470,,
2023,1165,1471,,
2023,1165,1472,,
2023,1165,1473,,
2023,1165,1474,,
2023,1165,1475,,
2023,1165,1476,,
2023,1165,1477,,
2023,1166,1167,,
2023,1166,1168,,
2023,1166,1169,,
2023,1166,1170,,
2023,1166,1171,,
2023,1166,1172,,
2023,1166,1173,,
2023,1166,1174,,
2023,1166,1175,,
2023,1166,1176,,
2023,1166,1177,,
2023,1166,1178,,
2023,1166,1179,,
2023,1166,1180,,
2023,1166,1181,,
2023,1166,1182,,
2023,1166,1183,,
2023,1166,1184,,
2023,1166,1185,,
2023,1166,1186,,
2023,1166,1187,,
2023,1166,1188,,
2023,1166,1189,,
2023,1166,1190,,
2023,1166,1191,,
2023,1166,1192,,
2023,1166,1193,,
2023,1166,1194,,
2023,1166,1195,,
2023,1166,1196,,
2023,1166,1197,,
2023,1166,1198,,
2023,1166,1199,,
2023,1166,1200,,
2023,1166,1201,,
2023,1166,1202,,
2023,1166,1203,,
2023,1166,1204,,
2023,1166,1205,,
2023,1166,1206,,
2023,1166,1207,,
2023,1166,1208,,
2023,1166,1209,,
2023,1166,1210,,
2023,1166,1211,,
2023,1166,1212,,
2023,1166,1213,,
2023,1166,1214,,
2023,1166,1216,,
2023,1166,1217,,
2023,1166,1218,,
2023,1166,1219,,
2023,1166,1220,,
2023,1166,1221,,
2023,1166,1222,,
2023,1166,1223,,
2023,1166,1224,,
