Season,TeamID,TPCT,Luck,WScore,LScore,MOV,SOS,OSRS,DSRS,SRS,TSPCT,eFGPCT,FGPCT,FG3PCT,FG3Ar,FTPCT,FTr,OR,DR,AST,TOV,STL,BLK,PF,WIN
2011,1239,0.4250333333333333,0.6517898735401061,-0.468464630720155,-0.8018122660271698,0.25212734274639526,-0.6144350968871545,-0.2615254438685055,0.13646888835954904,-0.08047609460984533,-0.6803047327876668,0.471,0.42,0.321,0.319,0.673,0.455,0.5116279069767441,0.4216614090431122,0.2560175054704595,0.646017699115044,0.43537414965986393,0.33944954128440363,0.6423357664233578,0
2011,1240,0.11114444666666666,0.530245620668054,-1.7250757260283565,-0.7269934864485968,-0.9378282583828446,-0.925937161263664,-1.6201337215374776,-0.017051607085386687,-1.0424057220474527,-0.826945967939846,0.481,0.424,0.368,0.306,0.649,0.341,0.48837209302325574,0.18506834910620396,0.33625091174325317,0.5098706603131382,0.391156462585034,0.3355176933158584,0.6277372262773722,1
2011,1240,0.11114444666666666,0.16100744351259455,-1.7250757260283565,-0.7269934864485968,-0.9378282583828446,-0.925937161263664,-1.6201337215374776,-0.017051607085386687,-1.0424057220474527,1.0793900890384838,0.516,0.467,0.355,0.279,0.715,0.496,0.4496124031007751,0.3743427970557308,0.3435448577680526,0.5643294758339005,0.45578231292517013,0.2529488859764089,0.42335766423357674,0
2011,1241,0.39733973333333333,0.0061063615024298246,0.13329279520208323,-0.2406714191878604,0.31779111077640715,0.042780241248255794,0.6798846298130767,-0.13140871083518577,0.35012074067023363,0.6394663835819462,0.513,0.458,0.378,0.291,0.711,0.385,0.4728682170542635,0.500525762355415,0.4456601021152445,0.40095302927161336,0.2811791383219955,0.3617300131061599,0.4817518248175181,1
2011,1241,0.39733973333333333,0.03209475259877348,0.13329279520208323,-0.2406714191878604,0.31779111077640715,0.042780241248255794,0.6798846298130767,-0.13140871083518577,0.35012074067023363,-0.09373979217894991,0.49,0.428,0.362,0.343,0.716,0.365,0.4015503875968992,0.39116719242902187,0.350838803792852,0.3464942137508509,0.3401360544217687,0.33420707732634336,0.6204379562043796,0
2011,1242,0.88668421,0.648312810233631,1.8677700816838252,-0.9327451302896759,2.4798907898133837,1.4202315663813758,2.447936498012424,1.3975301009429497,2.4398980421671306,2.2525199702559138,0.57,0.508,0.382,0.324,0.679,0.393,0.5736434108527132,0.6161934805467925,0.7301239970824216,0.43498978897208984,0.5532879818594104,0.40104849279161214,0.4525547445255474,1
2011,1242,0.88668421,0.4843648859978513,1.8677700816838252,-0.9327451302896759,2.4798907898133837,1.4202315663813758,2.447936498012424,1.3975301009429497,2.4398980421671306,-1.596812452488787,0.445,0.394,0.298,0.346,0.73,0.319,0.46511627906976744,0.2691903259726602,0.26331145149525903,0.4894486044928522,0.35714285714285715,0.22804718217562253,0.5839416058394161,0
2011,1243,0.72182353,0.6262503182308518,0.3987740125207173,-0.6708794017646664,0.91677279963554,1.5624781738134237,1.2180548037298955,1.1500174654296862,1.5006833853979675,-0.020419174602860305,0.499,0.438,0.376,0.325,0.655,0.427,0.7751937984496123,0.416403785488959,0.45295404814004386,0.5234853641933287,0.3673469387755102,0.4665792922673657,0.6642335766423356,1
2011,1243,0.72182353,0.8228068476484062,0.3987740125207173,-0.6708794017646664,0.91677279963554,1.5624781738134237,1.2180548037298955,1.1500174654296862,1.5006833853979675,-0.42368257127135317,0.471,0.421,0.351,0.285,0.709,0.451,0.45736434108527135,0.29022082018927436,0.23413566739606131,0.5779441797140912,0.42063492063492064,0.3079947575360419,0.7664233576642336,0
2011,1244,0.18605484000000003,0.13271949471677946,-0.9817283175361818,0.9564290540693315,-1.722590364107377,-0.5442120881548778,-0.8524269892930241,-1.246782106312678,-1.3288118739539274,-1.230209364608339,0.467,0.416,0.303,0.335,0.649,0.357,0.6201550387596899,0.33753943217665616,0.2560175054704595,0.5030633083730429,0.2993197278911564,0.3761467889908257,0.43065693430656926,1
2011,1244,0.18605484000000003,0.4617054876169989,-0.9817283175361818,0.9564290540693315,-1.722590364107377,-0.5442120881548778,-0.8524269892930241,-1.246782106312678,-1.3288118739539274,0.45616483964172216,0.52,0.465,0.37,0.299,0.662,0.329,0.6976744186046512,0.45320715036803344,0.5696571845368346,0.3601089176310414,0.5113378684807256,0.30406290956749676,0.5328467153284673,0
2011,1245,0.47525855999999994,0.7561791448799197,0.06249780391711315,-0.5399465375021604,0.5051730829596117,0.055384371020715716,0.4131259268917717,0.24925945644154268,0.4202408675163015,-0.49700318884744277,0.487,0.441,0.335,0.277,0.668,0.346,0.6821705426356588,0.44794952681388,0.45295404814004386,0.4077603812117086,0.5498866213151928,0.40760157273918746,0.4452554744525546,1
2011,1245,0.47525855999999994,0.5068559556460175,0.06249780391711315,-0.5399465375021604,0.5051730829596117,0.055384371020715716,0.4131259268917717,0.24925945644154268,0.4202408675163015,-1.1935490558202941,0.47,0.42,0.314,0.32,0.656,0.322,0.6666666666666666,0.4321766561514194,0.41648431801604674,0.4894486044928522,0.36281179138321995,0.4036697247706422,0.4963503649635037,0
2011,1246,0.7507192966666666,0.05997724575101593,0.7527489689455628,-1.1572014690254002,1.6663006883683587,1.6525076721881373,1.7019426834476117,1.5573167390591076,2.0646072224276124,0.8960885450982599,0.523,0.459,0.397,0.324,0.71,0.361,0.565891472868217,0.5478443743427969,0.36542669584245074,0.2579986385296119,0.30272108843537415,0.6972477064220184,0.3284671532846716,1
2011,1246,0.7507192966666666,0.5071299138985437,0.7527489689455628,-1.1572014690254002,1.6663006883683587,1.6525076721881373,1.7019426834476117,1.5573167390591076,2.0646072224276124,-1.8167743052170557,0.442,0.394,0.324,0.297,0.723,0.301,0.5348837209302326,0.379600420609884,0.2414296134208607,0.3464942137508509,0.2732426303854875,0.32765399737876805,0.5109489051094891,0
2011,1247,0.2765484833333333,0.21823233321099222,1.0890251775491644,1.6672074600657896,-0.44454922049885287,0.3542823056247653,1.5561559504557356,-1.4895951348225256,0.05186329971935325,-0.05707948339090511,0.496,0.446,0.364,0.276,0.709,0.329,0.7441860465116279,0.49001051524710826,0.5331874544128374,0.5847515316541865,0.5147392290249433,0.39711664482306686,0.5401459854014597,1
2011,1247,0.2765484833333333,0.6467145349089259,1.0890251775491644,1.6672074600657896,-0.44454922049885287,0.3542823056247653,1.5561559504557356,-1.4895951348225256,0.05186329971935325,0.19954267812540852,0.503,0.449,0.357,0.301,0.702,0.355,0.689922480620155,0.426919032597266,0.5915390226112327,0.4758339006126616,0.5328798185941043,0.5674967234600262,0.5109489051094891,0
2011,1248,0.27830714333333334,0.5047147881045716,-0.13218842211655082,0.4701069868085977,-0.5230254310713061,-0.7062651852293625,-0.22895606734904386,-0.8112851906627584,-0.6572388281042629,0.45616483964172216,0.499,0.429,0.35,0.401,0.761,0.36,0.36899224806201547,0.40799158780231337,0.5258935083880381,0.44179714091218514,0.36848072562358275,0.19659239842726084,0.6569343065693432,1
2011,1248,0.27830714333333334,0.5647042373382691,-0.13218842211655082,0.4701069868085977,-0.5230254310713061,-0.7062651852293625,-0.22895606734904386,-0.8112851906627584,-0.6572388281042629,0.6028060747939014,0.51,0.449,0.357,0.344,0.706,0.404,0.5193798449612402,0.500525762355415,0.38730853391684905,0.4690265486725664,0.3185941043083901,0.28702490170380085,0.5839416058394161,0
2011,1249,0.29031111,0.4767893375202097,2.0270588120750044,1.1808853928050558,0.8238825912028402,-1.024969609475849,0.8380787443361761,-1.7982026613802025,-0.6009452051433354,-0.13040010096699473,0.491,0.431,0.36,0.331,0.687,0.399,0.8604651162790697,0.5478443743427971,0.5040116703136397,0.5711368277739959,0.6031746031746031,0.35779816513761475,0.8613138686131387,1
2011,1249,0.29031111,0.2945724949584877,2.0270588120750044,1.1808853928050558,0.8238825912028402,-1.024969609475849,0.8380787443361761,-1.7982026613802025,-0.6009452051433354,-0.16706040975503952,0.488,0.439,0.328,0.3,0.673,0.452,0.5736434108527132,0.5741324921135644,0.46024799416484324,0.686861810755616,0.3310657596371882,0.36697247706422015,0.7664233576642336,0
2011,1250,0.31493348666666665,0.31427490916421286,0.5226652472694112,0.4326975970193099,0.09997958755490431,-0.9763536803535037,0.5542598918094389,-1.1026608248745753,-0.34219206100714106,-0.24038102733112915,0.465,0.417,0.328,0.295,0.755,0.464,0.5348837209302326,0.5320715036803364,0.31436907366885486,0.4145677331518039,0.5362811791383221,0.3761467889908257,0.5693430656934307,1
2011,1250,0.31493348666666665,0.703108248701026,0.5226652472694112,0.4326975970193099,0.09997958755490431,-0.9763536803535037,0.5542598918094389,-1.1026608248745753,-0.34219206100714106,-0.31370164490721875,0.487,0.43,0.361,0.317,0.684,0.381,0.5503875968992248,0.5320715036803363,0.45295404814004386,0.5439074200136147,0.34240362811791386,0.40498034076015726,0.7153284671532848,0
2011,1251,0.43869073999999997,0.7053739851658354,-0.5215608741838813,-0.7644028762378846,0.1672449109027213,-0.8269047130514788,-0.8090011539337418,0.031510998616582776,-0.4952712111640499,-0.8636062767278908,0.472,0.426,0.322,0.282,0.686,0.352,0.7441860465116279,0.49526813880126186,0.35813274981765136,0.5643294758339005,0.4319727891156463,0.31979030144167764,0.5766423357664233,1
2011,1251,0.43869073999999997,0.2581045590746007,-0.5215608741838813,-0.7644028762378846,0.1672449109027213,-0.8269047130514788,-0.8090011539337418,0.031510998616582776,-0.4952712111640499,-0.9369268943039805,0.482,0.427,0.318,0.342,0.621,0.355,0.49612403100775193,0.3533123028391164,0.350838803792852,0.4962559564329475,0.40362811791383224,0.30668414154652685,0.5255474452554745,0
2011,1252,0.3889222233333334,0.5542930187467858,0.9828326906217117,0.7693821051228951,0.23771334488614876,-0.4289743302352441,0.917175801597726,-0.9820375784535543,-0.03504615327295626,0.6028060747939014,0.51,0.453,0.334,0.341,0.706,0.406,0.5968992248062015,0.5268138801261827,0.5623632385120351,0.5847515316541865,0.5997732426303855,0.14809960681520315,0.6642335766423356,1
2011,1252,0.3889222233333334,0.7368994074116343,0.9828326906217117,0.7693821051228951,0.23771334488614876,-0.4289743302352441,0.917175801597726,-0.9820375784535543,-0.03504615327295626,-0.09373979217894991,0.5,0.442,0.329,0.354,0.651,0.392,0.565891472868217,0.43743427970557286,0.46024799416484324,0.5166780122532334,0.5158730158730158,0.38007863695937094,0.6423357664233578,0
2011,1253,0.5073862733333333,0.8358496130822302,0.4518702559844436,0.15212717359965516,0.2713460065600573,0.352481715657271,0.8132639812737293,-0.13454178217079668,0.4330797639810745,0.19954267812540852,0.503,0.446,0.344,0.329,0.672,0.421,0.5891472868217054,0.5057833859095686,0.40919037199124736,0.5098706603131382,0.35374149659863946,0.14678899082568805,0.35766423357664223,1
2011,1253,0.5073862733333333,0.40508152543249953,0.4518702559844436,0.15212717359965516,0.2713460065600573,0.352481715657271,0.8132639812737293,-0.13454178217079668,0.4330797639810745,-0.20372071854308432,0.501,0.446,0.328,0.329,0.673,0.296,0.441860465116279,0.45320715036803344,0.40919037199124736,0.44860449285228043,0.4467120181405896,0.2699868938401048,0.6277372262773722,0
2011,1254,0.85702357,0.14476340974324953,2.1332512990024592,0.9377243591746889,1.1233734356324068,-0.9907584000934577,1.8260164987598466,-1.400302601757614,0.2800006138241657,0.676126692369991,0.519,0.462,0.361,0.316,0.646,0.497,0.7829457364341085,0.6319663512092532,0.5477753464624362,0.5711368277739959,0.518140589569161,0.3132372214941022,0.4598540145985402,1
2011,1254,0.85702357,0.5846823377772612,2.1332512990024592,0.9377243591746889,1.1233734356324068,-0.9907584000934577,1.8260164987598466,-1.400302601757614,0.2800006138241657,-0.9002665855159356,0.483,0.435,0.297,0.324,0.66,0.262,0.6666666666666666,0.47423764458464746,0.5769511305616339,0.5575221238938052,0.4433106575963719,0.3250327653997379,0.8905109489051095,0
2011,1255,0.3786626507142857,0.4075316701599384,1.000531438442953,2.359281171167605,-1.1284133412016595,-0.6036315570821889,0.18669121394694302,-2.603401994632213,-1.5223829283458894,0.6028060747939014,0.518,0.455,0.356,0.355,0.699,0.33,0.4496124031007751,0.40063091482649843,0.6425966447848286,0.4690265486725664,0.34240362811791386,0.14285714285714288,0.5839416058394161,1
2011,1255,0.3786626507142857,0.4413281085196453,1.000531438442953,2.359281171167605,-1.1284133412016595,-0.6036315570821889,0.18669121394694302,-2.603401994632213,-1.5223829283458894,1.1893710154026143,0.537,0.484,0.345,0.305,0.688,0.359,0.6666666666666666,0.5793901156677179,0.6207148067104303,0.4554118447923757,0.40476190476190477,0.22804718217562253,0.4817518248175181,0
2011,1256,0.1667,0.3752876197626489,-1.1587157957486045,-0.33419489366107863,-0.7728680606489122,-0.13007639563119455,-0.9222185104061563,0.08790628265757959,-0.5318126857176345,-0.9369268943039805,0.475,0.419,0.33,0.34,0.648,0.373,0.5271317829457364,0.5005257623554152,0.19037199124726484,0.66643975493533,0.31179138321995464,0.18479685452162514,0.6642335766423356,1
2011,1256,0.1667,0.5288354728873664,-1.1587157957486045,-0.33419489366107863,-0.7728680606489122,-0.13007639563119455,-0.9222185104061563,0.08790628265757959,-0.5318126857176345,-0.13040010096699473,0.487,0.427,0.329,0.364,0.694,0.422,0.4100775193798449,0.4642481598317559,0.35813274981765136,0.46221919673247097,0.590702947845805,0.24508519003931847,0.6058394160583942,0
2011,1257,0.74831746,0.898062205219721,0.7527489689455628,-0.9701545200789637,1.507746711905647,1.5246657844960438,1.6631696161625382,1.3286025315595094,1.8967139609651962,0.6028060747939014,0.526,0.453,0.362,0.407,0.663,0.299,0.6201550387596899,0.45320715036803344,0.7082421590080232,0.4213750850918992,0.7324263038548753,0.5281782437745741,0.5766423357664233,1
2011,1257,0.74831746,0.11228493471319201,0.7527489689455628,-0.9701545200789637,1.507746711905647,1.5246657844960438,1.6631696161625382,1.3286025315595094,1.8967139609651962,-1.4868315261246525,0.445,0.394,0.311,0.33,0.696,0.398,0.6666666666666666,0.416403785488959,0.26331145149525903,0.6255956432947584,0.44104308390022673,0.21756225425950196,0.42335766423357674,0
2011,1258,0.16223571333333334,0.49836335895339423,0.0271003082746281,0.4888116817032403,-0.3932994503290874,0.09679794027308404,0.12465430629082558,-0.4697804150811666,-0.21577831120014537,-0.7169650415757116,0.472,0.432,0.322,0.248,0.694,0.387,0.6821705426356588,0.5057833859095688,0.43107221006564556,0.4962559564329475,0.4387755102040816,0.40498034076015726,0.5547445255474451,1
2011,1258,0.16223571333333334,0.7020703815092626,0.0271003082746281,0.4888116817032403,-0.3932994503290874,0.09679794027308404,0.12465430629082558,-0.4697804150811666,-0.21577831120014537,-0.13040010096699473,0.488,0.435,0.354,0.3,0.714,0.37,0.5503875968992248,0.45320715036803344,0.5040116703136397,0.42818243703199443,0.463718820861678,0.23722149410222804,0.5401459854014597,0
2011,1259,0.3518851866666666,0.29749037174299475,-0.5746571176476076,-0.5025371477128725,-0.09380860589952103,-0.6144350968871545,-0.16847008238432934,-0.24889888592059578,-0.26417107479813584,-0.7536253503637564,0.47,0.417,0.339,0.316,0.706,0.372,0.6666666666666666,0.3743427970557306,0.3070751276440555,0.42818243703199443,0.41043083900226757,0.44036697247706424,0.5912408759124086,1
2011,1259,0.3518851866666666,0.2044645631043266,-0.5746571176476076,-0.5025371477128725,-0.09380860589952103,-0.6144350968871545,-0.16847008238432934,-0.24889888592059578,-0.26417107479813584,-0.13040010096699473,0.491,0.449,0.338,0.244,0.692,0.398,0.45736434108527135,0.3690851735015772,0.2560175054704595,0.44860449285228043,0.28231292517006806,0.3407601572739187,0.4890510948905109,0
2011,1260,0.3017059733333333,0.2776467471100976,-0.20298341340152093,-0.5773559272914481,0.29697089164493995,-0.14988288527363158,0.14016353320485495,0.2241948857566552,0.23062024280580803,-0.09373979217894991,0.485,0.428,0.362,0.319,0.737,0.369,0.627906976744186,0.369085173501577,0.3435448577680526,0.40095302927161336,0.35374149659863946,0.3381389252948886,0.4525547445255474,1
2011,1260,0.3017059733333333,0.1507739787932929,-0.20298341340152093,-0.5773559272914481,0.29697089164493995,-0.14988288527363158,0.14016353320485495,0.2241948857566552,0.23062024280580803,-0.020419174602860305,0.504,0.447,0.36,0.315,0.663,0.338,0.4806201550387596,0.36382754994742345,0.40919037199124736,0.4554118447923757,0.39795918367346933,0.33420707732634336,0.4963503649635037,0
2011,1261,0.17711666666666667,0.39621315452842765,-1.4949920043522062,-0.5773559272914481,-0.8529458265391706,0.4551153438044446,-0.756269782426042,0.5328024123143322,-0.1466457917744446,-1.596812452488787,0.45,0.4,0.312,0.324,0.665,0.376,0.5503875968992248,0.416403785488959,0.2706053975200584,0.5098706603131382,0.3968253968253968,0.30668414154652685,0.5912408759124086,1
2011,1261,0.17711666666666667,0.6350792046404861,-1.4949920043522062,-0.5773559272914481,-0.8529458265391706,0.4551153438044446,-0.756269782426042,0.5328024123143322,-0.1466457917744446,-0.826945967939846,0.464,0.415,0.328,0.302,0.706,0.4,0.627906976744186,0.47423764458464746,0.11597374179431066,0.43498978897208984,0.502267573696145,0.41808650065530806,0.5255474452554745,0
2011,1263,0.3542,0.20430171255947205,-0.18528466558027964,-0.5025371477128725,0.2633382299710314,-1.0033625298659177,-0.1064331747282119,-0.5606394838138836,-0.42120065463651335,0.8960885450982599,0.521,0.461,0.354,0.342,0.699,0.405,0.4263565891472868,0.4479495268138802,0.40189642596644787,0.4077603812117086,0.31179138321995464,0.3184796854521625,0.4671532846715328,1
2011,1263,0.3542,0.2700821046466546,-0.18528466558027964,-0.5025371477128725,0.2633382299710314,-1.0033625298659177,-0.1064331747282119,-0.5606394838138836,-0.42120065463651335,-0.42368257127135317,0.484,0.419,0.369,0.355,0.711,0.327,0.5193798449612402,0.3533123028391166,0.4237782640408462,0.3464942137508509,0.32766439909297046,0.26605504587155965,0.4671532846715328,0
2011,1264,0.12010501999999999,0.7213944023504738,-1.866665708598294,0.002489614442506507,-1.703371700293715,-0.31373657231561053,-1.27272703866322,-0.4462823800640846,-1.0917860930658105,-1.963415540369235,0.437,0.403,0.299,0.225,0.699,0.337,0.5813953488372093,0.34279705573080976,0.14514952589350838,0.44860449285228043,0.40476190476190477,0.39711664482306686,0.40145985401459855,1
2011,1264,0.12010501999999999,0.14463876270302778,-1.866665708598294,0.002489614442506507,-1.703371700293715,-0.31373657231561053,-1.27272703866322,-0.4462823800640846,-1.0917860930658105,0.23620298691345334,0.513,0.442,0.385,0.37,0.652,0.348,0.6589147286821705,0.4216614090431126,0.5623632385120351,0.3601089176310414,0.45578231292517013,0.3591087811271298,0.43795620437956206,0
2011,1265,0.11619494999999998,0.556084199739605,-1.8843644564195365,0.4701069868085977,-2.1181745276052535,-0.2147041241034255,-1.2649724252062053,-0.7736883346354272,-1.2932580068207098,-1.6334727612768318,0.441,0.382,0.311,0.384,0.712,0.363,0.4248062015503876,0.4384858044164035,0.14004376367614876,0.5234853641933287,0.24376417233560094,0.21887287024901705,0.6277372262773722,1
2011,1265,0.11619494999999998,0.703156417131899,-1.8843644564195365,0.4701069868085977,-2.1181745276052535,-0.2147041241034255,-1.2649724252062053,-0.7736883346354272,-1.2932580068207098,0.0162411341851845,0.495,0.436,0.344,0.345,0.703,0.376,0.5891472868217054,0.5425867507886435,0.46024799416484324,0.2648059904697073,0.5430839002267573,0.416775884665793,0.4963503649635037,0
2011,1266,0.6528648633333334,0.006825999166694685,0.805845212409289,-0.1658526396092874,0.8639214741479695,1.5804840734883663,1.6337020850258825,0.7771819764919851,1.5303116080089822,0.6394663835819462,0.51,0.465,0.349,0.261,0.696,0.443,0.6201550387596899,0.4321766561514194,0.5696571845368346,0.3669162695711368,0.4852607709750567,0.34731323722149415,0.40145985401459855,1
2011,1266,0.6528648633333334,0.708426709093453,0.805845212409289,-0.1658526396092874,0.8639214741479695,1.5804840734883663,1.6337020850258825,0.7771819764919851,1.5303116080089822,-0.31370164490721875,0.499,0.438,0.358,0.339,0.66,0.289,0.565891472868217,0.3427970557308096,0.5477753464624362,0.4758339006126616,0.3877551020408163,0.33027522935779824,0.6788321167883212,0
2011,1267,0.4032196066666667,0.3806951272694603,0.50496649944817,-0.42771836813429687,0.8222810358850352,0.39749646484462786,0.7496761509262089,0.327586239831816,0.6839320487543316,0.34618391327758774,0.502,0.453,0.322,0.309,0.679,0.471,0.6589147286821705,0.526813880126183,0.38001458789204967,0.43498978897208984,0.22675736961451246,0.3433813892529489,0.6131386861313868,1
2011,1267,0.4032196066666667,0.6423922411721037,0.50496649944817,-0.42771836813429687,0.8222810358850352,0.39749646484462786,0.7496761509262089,0.327586239831816,0.6839320487543316,-1.0835681294561597,0.469,0.421,0.298,0.32,0.656,0.371,0.5581395348837208,0.34279705573080943,0.29248723559445655,0.40095302927161336,0.380952380952381,0.30406290956749676,0.8175182481751825,0
2011,1268,0.33778585999999994,0.6102112178944437,1.0890251775491644,-0.3903089783450117,1.3219662950402475,1.0853218324274407,1.6895353019163881,0.7380185847968483,1.5411752896330209,0.34618391327758774,0.509,0.471,0.348,0.219,0.677,0.389,0.6511627906976745,0.5741324921135644,0.6717724288840262,0.4554118447923757,0.43650793650793657,0.4692005242463958,0.3868613138686132,1
2011,1268,0.33778585999999994,0.014162540179195049,1.0890251775491644,-0.3903089783450117,1.3219662950402475,1.0853218324274407,1.6895353019163881,0.7380185847968483,1.5411752896330209,-1.5234918349126974,0.456,0.404,0.324,0.325,0.695,0.296,0.6046511627906975,0.40588853838065203,0.38001458789204967,0.55071477195371,0.3605442176870748,0.346002621231979,0.5912408759124086,0
2011,1269,0.31253333333333333,0.21607916195227028,-0.7693433436812741,-0.315490198766436,-0.43013522263860626,0.3956958748771336,-0.2909929750051613,0.2680578844552083,-0.015294004865613194,-1.7067933788529213,0.448,0.401,0.29,0.326,0.662,0.37,0.689922480620155,0.49001051524710804,0.2560175054704595,0.46221919673247097,0.39909297052154197,0.37483617300131067,0.708029197080292,1
2011,1269,0.31253333333333333,0.3514367599235254,-0.7693433436812741,-0.315490198766436,-0.43013522263860626,0.3956958748771336,-0.2909929750051613,0.2680578844552083,-0.015294004865613194,-0.9369268943039805,0.466,0.402,0.333,0.382,0.672,0.417,0.6201550387596899,0.48475289169295466,0.43107221006564556,0.4690265486725664,0.391156462585034,0.4456094364351246,0.5693430656934307,0
2011,1270,0.4413212133333333,0.1379625149460113,0.6111589863756225,0.3017647327568038,0.2889631150559141,-0.7422769845792478,0.08588123900575217,-0.7282588002690686,-0.4044113284902717,0.34618391327758774,0.496,0.436,0.353,0.336,0.745,0.393,0.5813953488372093,0.4269190325972658,0.2560175054704595,0.3601089176310414,0.4081632653061225,0.2778505897771953,0.5985401459854014,1
2011,1270,0.4413212133333333,0.1446102535163334,0.6111589863756225,0.3017647327568038,0.2889631150559141,-0.7422769845792478,0.08588123900575217,-0.7282588002690686,-0.4044113284902717,-0.13040010096699473,0.493,0.431,0.333,0.371,0.669,0.425,0.627906976744186,0.46372239747634064,0.3289569657184537,0.4894486044928522,0.3673469387755102,0.26605504587155965,0.5766423357664233,0
2011,1271,0.20097419333333333,0.22296789619151092,-0.5392596220051251,1.4988652060139984,-1.769035468323727,-1.2878557447300132,-0.8027974631681303,-2.125608615951545,-1.8512561993281518,-1.743453687640966,0.45,0.406,0.29,0.306,0.653,0.353,0.6511627906976745,0.3217665615141956,0.33625091174325317,0.5166780122532334,0.4229024943310658,0.07994757536041941,0.7445255474452555,1
2011,1271,0.20097419333333333,0.16997015757391942,-0.5392596220051251,1.4988652060139984,-1.769035468323727,-1.2878557447300132,-0.8027974631681303,-2.125608615951545,-1.8512561993281518,1.3360122505547933,0.532,0.472,0.354,0.34,0.693,0.465,0.5968992248062015,0.5846477392218715,0.5331874544128374,0.5643294758339005,0.5476190476190476,0.3512450851900393,0.5693430656934307,0
2011,1272,0.73442857,0.2263116820416734,0.2571840299507771,-0.2593761140825056,0.4459155362008206,0.6135672609439409,0.8132639812737293,0.35578388185231435,0.7422008865559936,0.23620298691345334,0.504,0.451,0.329,0.324,0.68,0.396,0.5891472868217054,0.437434279705573,0.5040116703136397,0.5711368277739959,0.6360544217687075,0.5583224115334208,0.6569343065693432,1
2011,1272,0.73442857,0.3607887895542171,0.2571840299507771,-0.2593761140825056,0.4459155362008206,0.6135672609439409,0.8132639812737293,0.35578388185231435,0.7422008865559936,-0.8636062767278908,0.468,0.417,0.33,0.313,0.683,0.392,0.6434108527131782,0.35856992639327,0.38001458789204967,0.5371000680735194,0.5124716553287982,0.40498034076015726,0.5766423357664233,0
2011,1273,0.3348818166666667,0.6243847704551926,-0.5923558654688513,-0.2406714191878604,-0.3420496801593221,-0.34254601179551897,-0.3018494338449818,-0.239499671913763,-0.3431796684275082,-0.38702226248330834,0.478,0.418,0.33,0.364,0.69,0.437,0.4728682170542635,0.369085173501577,0.31436907366885486,0.4962559564329475,0.507936507936508,0.2267365661861075,0.708029197080292,1
2011,1273,0.3348818166666667,0.8357381109723921,-0.5923558654688513,-0.2406714191878604,-0.3420496801593221,-0.34254601179551897,-0.3018494338449818,-0.239499671913763,-0.3431796684275082,0.05290144297322931,0.49,0.435,0.318,0.35,0.693,0.463,0.49612403100775193,0.4742376445846476,0.2778993435448578,0.5779441797140912,0.5260770975056689,0.31716906946264745,0.7372262773722627,0
2011,1274,0.31947777666666666,0.7531787633833186,0.16869029084456577,-0.3903089783450117,0.49236064041717037,1.204160770282063,1.0288422353787374,0.6957221217661007,1.0937891282067003,0.9327488538863047,0.518,0.446,0.377,0.384,0.725,0.389,0.5813953488372093,0.47949526813880106,0.28519328956965717,0.4690265486725664,0.31292517006802717,0.32372214941022276,0.4963503649635037,1
2011,1274,0.31947777666666666,0.8037587609360441,0.16869029084456577,-0.3903089783450117,0.49236064041717037,1.204160770282063,1.0288422353787374,0.6957221217661007,1.0937891282067003,-0.5703238064235324,0.478,0.417,0.354,0.347,0.69,0.378,0.5193798449612402,0.3217665615141954,0.3435448577680526,0.3396868618107556,0.4761904761904762,0.30930537352555704,0.5401459854014597,0
2011,1275,0.39081616,0.5705587421858067,-0.7516445958600303,0.11471778381036733,-0.7840789478735484,0.5955613612689981,-0.0893730251227796,-0.06248114145174522,-0.09627781333571979,0.38284422206563257,0.504,0.431,0.349,0.415,0.728,0.363,0.38217054263565886,0.4358569926393269,0.26331145149525903,0.4894486044928522,0.23015873015873017,0.23853211009174313,0.40875912408759113,1
2011,1275,0.39081616,0.9458162664206136,-0.7516445958600303,0.11471778381036733,-0.7840789478735484,0.5955613612689981,-0.0893730251227796,-0.06248114145174522,-0.09627781333571979,0.08956175176127411,0.502,0.443,0.369,0.321,0.705,0.319,0.5271317829457364,0.40588853838065203,0.43836615609044494,0.2579986385296119,0.473922902494331,0.2424639580602883,0.4598540145985402,0
2011,1276,0.6546666666666666,0.4433622508216709,-0.733945848038789,-1.3442484179718366,0.487555974463755,1.971212096434624,0.5340978968212008,1.7813313395552892,1.4631543034240158,0.5661457660058565,0.523,0.448,0.352,0.426,0.699,0.266,0.29922480620155034,0.43953732912723437,0.43836615609044494,0.21034717494894484,0.21768707482993196,0.1310615989515072,0.40145985401459855,1
2011,1276,0.6546666666666666,0.563434411165156,-0.733945848038789,-1.3442484179718366,0.487555974463755,1.971212096434624,0.5340978968212008,1.7813313395552892,1.4631543034240158,-0.5336634976354876,0.489,0.429,0.319,0.375,0.678,0.298,0.4007751937984496,0.46529968454258674,0.38001458789204967,0.32607215793056493,0.1598639455782313,0.2477064220183486,0.3868613138686132,0
2011,1277,0.6409411766666667,0.01853459427717985,-0.32687464815021733,-0.5773559272914481,0.19607290662321436,2.1494705032165573,0.9993747042420815,1.2314773201555702,1.4127863249852908,-0.20372071854308432,0.489,0.431,0.355,0.327,0.7,0.365,0.5891472868217054,0.5057833859095686,0.5331874544128374,0.44179714091218514,0.40362811791383224,0.5163826998689385,0.5693430656934307,1
