Season,Team0,Team1,Seed,Outcome
2023,3139,3392,,
2023,3139,3393,,
2023,3139,3394,,
2023,3139,3395,,
2023,3139,3396,,
2023,3139,3397,,
2023,3139,3398,,
2023,3139,3399,,
2023,3139,3400,,
2023,3139,3401,,
2023,3139,3402,,
2023,3139,3403,,
2023,3139,3404,,
2023,3139,3405,,
2023,3139,3406,,
2023,3139,3407,,
2023,3139,3408,,
2023,3139,3409,,
2023,3139,3410,,
2023,3139,3411,,
2023,3139,3412,,
2023,3139,3413,,
2023,3139,3414,,
2023,3139,3415,,
2023,3139,3416,,
2023,3139,3417,,
2023,3139,3418,,
2023,3139,3419,,
2023,3139,3420,,
2023,3139,3421,,
2023,3139,3422,,
2023,3139,3423,,
2023,3139,3424,,
2023,3139,3425,,
2023,3139,3426,,
2023,3139,3427,,
2023,3139,3428,,
2023,3139,3429,,
2023,3139,3430,,
2023,3139,3431,,
2023,3139,3433,,
2023,3139,3434,,
2023,3139,3435,,
2023,3139,3436,,
2023,3139,3437,,
2023,3139,3438,,
2023,3139,3439,,
2023,3139,3441,,
2023,3139,3442,,
2023,3139,3443,,
2023,3139,3444,,
2023,3139,3447,,
2023,3139,3448,,
2023,3139,3449,,
2023,3139,3450,,
2023,3139,3451,,
2023,3139,3452,,
2023,3139,3453,,
2023,3139,3454,,
2023,3139,3455,,
2023,3139,3456,,
2023,3139,3457,,
2023,3139,3458,,
2023,3139,3459,,
2023,3139,3460,,
2023,3139,3461,,
2023,3139,3462,,
2023,3139,3463,,
2023,3139,3464,,
2023,3139,3465,,
2023,3139,3466,,
2023,3139,3467,,
2023,3139,3468,,
2023,3139,3469,,
2023,3139,3470,,
2023,3139,3471,,
2023,3139,3472,,
2023,3139,3473,,
2023,3139,3474,,
2023,3139,3475,,
2023,3139,3476,,
2023,3139,3477,,
2023,3140,3141,,
2023,3140,3142,,
2023,3140,3143,,
2023,3140,3144,,
2023,3140,3145,,
2023,3140,3146,,
2023,3140,3148,,
2023,3140,3149,,
2023,3140,3150,,
2023,3140,3151,,
2023,3140,3152,,
2023,3140,3153,,
2023,3140,3155,,
2023,3140,3156,,
2023,3140,3157,,
2023,3140,3158,,
2023,3140,3159,,
2023,3140,3160,,
2023,3140,3161,,
2023,3140,3162,,
2023,3140,3163,,
2023,3140,3164,,
2023,3140,3165,,
2023,3140,3166,,
2023,3140,3167,,
2023,3140,3168,,
2023,3140,3169,,
2023,3140,3170,,
2023,3140,3171,,
2023,3140,3172,,
2023,3140,3173,,
2023,3140,3174,,
2023,3140,3175,,
2023,3140,3176,,
2023,3140,3177,,
2023,3140,3178,,
2023,3140,3179,,
2023,3140,3180,,
2023,3140,3181,,
2023,3140,3182,,
2023,3140,3183,,
2023,3140,3184,,
2023,3140,3185,,
2023,3140,3186,,
2023,3140,3187,,
2023,3140,3188,,
2023,3140,3189,,
2023,3140,3190,,
2023,3140,3191,,
2023,3140,3192,,
2023,3140,3193,,
2023,3140,3194,,
2023,3140,3195,,
2023,3140,3196,,
2023,3140,3197,,
2023,3140,3198,,
2023,3140,3199,,
2023,3140,3200,,
2023,3140,3201,,
2023,3140,3202,,
2023,3140,3203,,
2023,3140,3204,,
2023,3140,3205,,
2023,3140,3206,,
2023,3140,3207,,
2023,3140,3208,,
2023,3140,3209,,
2023,3140,3210,,
2023,3140,3211,,
2023,3140,3212,,
2023,3140,3213,,
2023,3140,3214,,
2023,3140,3216,,
2023,3140,3217,,
2023,3140,3218,,
2023,3140,3219,,
2023,3140,3220,,
2023,3140,3221,,
2023,3140,3222,,
2023,3140,3223,,
2023,3140,3224,,
2023,3140,3225,,
2023,3140,3226,,
2023,3140,3227,,
2023,3140,3228,,
2023,3140,3229,,
2023,3140,3230,,
2023,3140,3231,,
2023,3140,3232,,
2023,3140,3233,,
2023,3140,3234,,
2023,3140,3235,,
2023,3140,3236,,
2023,3140,3237,,
2023,3140,3238,,
2023,3140,3239,,
2023,3140,3240,,
2023,3140,3241,,
2023,3140,3242,,
2023,3140,3243,,
2023,3140,3244,,
2023,3140,3245,,
2023,3140,3246,,
2023,3140,3247,,
2023,3140,3248,,
2023,3140,3249,,
2023,3140,3250,,
2023,3140,3251,,
2023,3140,3252,,
2023,3140,3253,,
2023,3140,3254,,
2023,3140,3255,,
2023,3140,3256,,
2023,3140,3257,,
2023,3140,3258,,
2023,3140,3259,,
2023,3140,3260,,
2023,3140,3261,,
2023,3140,3262,,
2023,3140,3263,,
2023,3140,3264,,
2023,3140,3265,,
2023,3140,3266,,
2023,3140,3267,,
2023,3140,3268,,
2023,3140,3269,,
2023,3140,3270,,
2023,3140,3271,,
2023,3140,3272,,
2023,3140,3273,,
2023,3140,3274,,
2023,3140,3275,,
2023,3140,3276,,
2023,3140,3277,,
2023,3140,3278,,
2023,3140,3279,,
2023,3140,3280,,
2023,3140,3281,,
2023,3140,3282,,
2023,3140,3283,,
2023,3140,3284,,
2023,3140,3285,,
2023,3140,3286,,
2023,3140,3287,,
2023,3140,3288,,
2023,3140,3290,,
2023,3140,3291,,
2023,3140,3292,,
2023,3140,3293,,
2023,3140,3294,,
2023,3140,3295,,
2023,3140,3296,,
2023,3140,3297,,
2023,3140,3298,,
2023,3140,3299,,
2023,3140,3300,,
2023,3140,3301,,
2023,3140,3303,,
2023,3140,3304,,
2023,3140,3305,,
2023,3140,3306,,
2023,3140,3307,,
2023,3140,3308,,
2023,3140,3309,,
2023,3140,3310,,
2023,3140,3311,,
2023,3140,3312,,
2023,3140,3313,,
2023,3140,3314,,
2023,3140,3315,,
2023,3140,3316,,
2023,3140,3317,,
2023,3140,3318,,
2023,3140,3319,,
2023,3140,3320,,
2023,3140,3321,,
2023,3140,3322,,
2023,3140,3323,,
2023,3140,3324,,
2023,3140,3325,,
2023,3140,3326,,
2023,3140,3328,,
2023,3140,3329,,
2023,3140,3330,,
2023,3140,3331,,
2023,3140,3332,,
2023,3140,3333,,
2023,3140,3334,,
2023,3140,3335,,
2023,3140,3336,,
2023,3140,3337,,
2023,3140,3338,,
2023,3140,3339,,
2023,3140,3340,,
2023,3140,3341,,
2023,3140,3342,,
2023,3140,3343,,
2023,3140,3344,,
2023,3140,3345,,
2023,3140,3346,,
2023,3140,3347,,
2023,3140,3348,,
2023,3140,3349,,
2023,3140,3350,,
2023,3140,3351,,
2023,3140,3352,,
2023,3140,3353,,
2023,3140,3354,,
2023,3140,3355,,
2023,3140,3356,,
2023,3140,3357,,
2023,3140,3358,,
2023,3140,3359,,
2023,3140,3360,,
2023,3140,3361,,
2023,3140,3362,,
2023,3140,3363,,
2023,3140,3364,,
2023,3140,3365,,
2023,3140,3367,,
2023,3140,3368,,
2023,3140,3369,,
2023,3140,3370,,
2023,3140,3371,,
2023,3140,3372,,
2023,3140,3373,,
2023,3140,3374,,
2023,3140,3375,,
2023,3140,3376,,
2023,3140,3377,,
2023,3140,3378,,
2023,3140,3379,,
2023,3140,3380,,
2023,3140,3381,,
2023,3140,3382,,
2023,3140,3383,,
2023,3140,3384,,
2023,3140,3385,,
2023,3140,3386,,
2023,3140,3387,,
2023,3140,3388,,
2023,3140,3389,,
2023,3140,3390,,
2023,3140,3391,,
2023,3140,3392,,
2023,3140,3393,,
2023,3140,3394,,
2023,3140,3395,,
2023,3140,3396,,
2023,3140,3397,,
2023,3140,3398,,
2023,3140,3399,,
2023,3140,3400,,
2023,3140,3401,,
2023,3140,3402,,
2023,3140,3403,,
2023,3140,3404,,
2023,3140,3405,,
2023,3140,3406,,
2023,3140,3407,,
2023,3140,3408,,
2023,3140,3409,,
2023,3140,3410,,
2023,3140,3411,,
2023,3140,3412,,
2023,3140,3413,,
2023,3140,3414,,
2023,3140,3415,,
2023,3140,3416,,
2023,3140,3417,,
2023,3140,3418,,
2023,3140,3419,,
2023,3140,3420,,
2023,3140,3421,,
2023,3140,3422,,
2023,3140,3423,,
2023,3140,3424,,
2023,3140,3425,,
2023,3140,3426,,
2023,3140,3427,,
2023,3140,3428,,
2023,3140,3429,,
2023,3140,3430,,
2023,3140,3431,,
2023,3140,3433,,
2023,3140,3434,,
2023,3140,3435,,
2023,3140,3436,,
2023,3140,3437,,
2023,3140,3438,,
2023,3140,3439,,
2023,3140,3441,,
2023,3140,3442,,
2023,3140,3443,,
2023,3140,3444,,
2023,3140,3447,,
2023,3140,3448,,
2023,3140,3449,,
2023,3140,3450,,
2023,3140,3451,,
2023,3140,3452,,
2023,3140,3453,,
2023,3140,3454,,
2023,3140,3455,,
2023,3140,3456,,
2023,3140,3457,,
2023,3140,3458,,
2023,3140,3459,,
2023,3140,3460,,
2023,3140,3461,,
2023,3140,3462,,
2023,3140,3463,,
2023,3140,3464,,
2023,3140,3465,,
2023,3140,3466,,
2023,3140,3467,,
2023,3140,3468,,
2023,3140,3469,,
2023,3140,3470,,
2023,3140,3471,,
2023,3140,3472,,
2023,3140,3473,,
2023,3140,3474,,
2023,3140,3475,,
2023,3140,3476,,
2023,3140,3477,,
2023,3141,3142,,
2023,3141,3143,,
2023,3141,3144,,
2023,3141,3145,,
2023,3141,3146,,
2023,3141,3148,,
2023,3141,3149,,
2023,3141,3150,,
2023,3141,3151,,
2023,3141,3152,,
2023,3141,3153,,
2023,3141,3155,,
2023,3141,3156,,
2023,3141,3157,,
2023,3141,3158,,
2023,3141,3159,,
2023,3141,3160,,
2023,3141,3161,,
2023,3141,3162,,
2023,3141,3163,,
2023,3141,3164,,
2023,3141,3165,,
2023,3141,3166,,
2023,3141,3167,,
2023,3141,3168,,
2023,3141,3169,,
2023,3141,3170,,
2023,3141,3171,,
2023,3141,3172,,
2023,3141,3173,,
2023,3141,3174,,
2023,3141,3175,,
2023,3141,3176,,
2023,3141,3177,,
2023,3141,3178,,
2023,3141,3179,,
2023,3141,3180,,
2023,3141,3181,,
2023,3141,3182,,
2023,3141,3183,,
2023,3141,3184,,
2023,3141,3185,,
2023,3141,3186,,
2023,3141,3187,,
2023,3141,3188,,
2023,3141,3189,,
2023,3141,3190,,
2023,3141,3191,,
2023,3141,3192,,
2023,3141,3193,,
2023,3141,3194,,
2023,3141,3195,,
2023,3141,3196,,
2023,3141,3197,,
2023,3141,3198,,
2023,3141,3199,,
2023,3141,3200,,
2023,3141,3201,,
2023,3141,3202,,
2023,3141,3203,,
2023,3141,3204,,
2023,3141,3205,,
2023,3141,3206,,
2023,3141,3207,,
2023,3141,3208,,
2023,3141,3209,,
2023,3141,3210,,
2023,3141,3211,,
2023,3141,3212,,
2023,3141,3213,,
2023,3141,3214,,
2023,3141,3216,,
2023,3141,3217,,
2023,3141,3218,,
2023,3141,3219,,
2023,3141,3220,,
2023,3141,3221,,
2023,3141,3222,,
2023,3141,3223,,
2023,3141,3224,,
2023,3141,3225,,
2023,3141,3226,,
2023,3141,3227,,
2023,3141,3228,,
2023,3141,3229,,
2023,3141,3230,,
2023,3141,3231,,
2023,3141,3232,,
2023,3141,3233,,
2023,3141,3234,,
2023,3141,3235,,
2023,3141,3236,,
2023,3141,3237,,
2023,3141,3238,,
2023,3141,3239,,
2023,3141,3240,,
2023,3141,3241,,
2023,3141,3242,,
2023,3141,3243,,
2023,3141,3244,,
2023,3141,3245,,
2023,3141,3246,,
2023,3141,3247,,
2023,3141,3248,,
2023,3141,3249,,
2023,3141,3250,,
2023,3141,3251,,
2023,3141,3252,,
2023,3141,3253,,
2023,3141,3254,,
2023,3141,3255,,
2023,3141,3256,,
2023,3141,3257,,
2023,3141,3258,,
2023,3141,3259,,
2023,3141,3260,,
2023,3141,3261,,
2023,3141,3262,,
2023,3141,3263,,
2023,3141,3264,,
2023,3141,3265,,
2023,3141,3266,,
2023,3141,3267,,
2023,3141,3268,,
2023,3141,3269,,
2023,3141,3270,,
2023,3141,3271,,
2023,3141,3272,,
2023,3141,3273,,
2023,3141,3274,,
2023,3141,3275,,
2023,3141,3276,,
2023,3141,3277,,
2023,3141,3278,,
2023,3141,3279,,
2023,3141,3280,,
2023,3141,3281,,
2023,3141,3282,,
2023,3141,3283,,
2023,3141,3284,,
2023,3141,3285,,
2023,3141,3286,,
2023,3141,3287,,
2023,3141,3288,,
2023,3141,3290,,
2023,3141,3291,,
2023,3141,3292,,
2023,3141,3293,,
2023,3141,3294,,
2023,3141,3295,,
2023,3141,3296,,
2023,3141,3297,,
2023,3141,3298,,
2023,3141,3299,,
2023,3141,3300,,
2023,3141,3301,,
2023,3141,3303,,
2023,3141,3304,,
2023,3141,3305,,
2023,3141,3306,,
2023,3141,3307,,
2023,3141,3308,,
2023,3141,3309,,
2023,3141,3310,,
2023,3141,3311,,
2023,3141,3312,,
2023,3141,3313,,
2023,3141,3314,,
2023,3141,3315,,
2023,3141,3316,,
2023,3141,3317,,
2023,3141,3318,,
2023,3141,3319,,
2023,3141,3320,,
2023,3141,3321,,
2023,3141,3322,,
2023,3141,3323,,
2023,3141,3324,,
2023,3141,3325,,
2023,3141,3326,,
2023,3141,3328,,
2023,3141,3329,,
2023,3141,3330,,
2023,3141,3331,,
2023,3141,3332,,
2023,3141,3333,,
2023,3141,3334,,
2023,3141,3335,,
2023,3141,3336,,
2023,3141,3337,,
2023,3141,3338,,
2023,3141,3339,,
2023,3141,3340,,
2023,3141,3341,,
2023,3141,3342,,
2023,3141,3343,,
2023,3141,3344,,
2023,3141,3345,,
2023,3141,3346,,
2023,3141,3347,,
2023,3141,3348,,
2023,3141,3349,,
2023,3141,3350,,
2023,3141,3351,,
2023,3141,3352,,
2023,3141,3353,,
2023,3141,3354,,
2023,3141,3355,,
2023,3141,3356,,
2023,3141,3357,,
2023,3141,3358,,
2023,3141,3359,,
2023,3141,3360,,
2023,3141,3361,,
2023,3141,3362,,
2023,3141,3363,,
2023,3141,3364,,
2023,3141,3365,,
2023,3141,3367,,
2023,3141,3368,,
2023,3141,3369,,
2023,3141,3370,,
2023,3141,3371,,
2023,3141,3372,,
2023,3141,3373,,
2023,3141,3374,,
2023,3141,3375,,
2023,3141,3376,,
2023,3141,3377,,
2023,3141,3378,,
2023,3141,3379,,
2023,3141,3380,,
2023,3141,3381,,
2023,3141,3382,,
2023,3141,3383,,
2023,3141,3384,,
2023,3141,3385,,
2023,3141,3386,,
2023,3141,3387,,
2023,3141,3388,,
2023,3141,3389,,
2023,3141,3390,,
2023,3141,3391,,
2023,3141,3392,,
2023,3141,3393,,
2023,3141,3394,,
2023,3141,3395,,
2023,3141,3396,,
2023,3141,3397,,
2023,3141,3398,,
2023,3141,3399,,
2023,3141,3400,,
2023,3141,3401,,
2023,3141,3402,,
2023,3141,3403,,
2023,3141,3404,,
2023,3141,3405,,
2023,3141,3406,,
2023,3141,3407,,
2023,3141,3408,,
2023,3141,3409,,
2023,3141,3410,,
2023,3141,3411,,
2023,3141,3412,,
2023,3141,3413,,
2023,3141,3414,,
2023,3141,3415,,
2023,3141,3416,,
2023,3141,3417,,
2023,3141,3418,,
2023,3141,3419,,
2023,3141,3420,,
2023,3141,3421,,
2023,3141,3422,,
2023,3141,3423,,
2023,3141,3424,,
2023,3141,3425,,
2023,3141,3426,,
2023,3141,3427,,
2023,3141,3428,,
2023,3141,3429,,
2023,3141,3430,,
2023,3141,3431,,
2023,3141,3433,,
2023,3141,3434,,
2023,3141,3435,,
2023,3141,3436,,
2023,3141,3437,,
2023,3141,3438,,
2023,3141,3439,,
2023,3141,3441,,
2023,3141,3442,,
2023,3141,3443,,
2023,3141,3444,,
2023,3141,3447,,
2023,3141,3448,,
2023,3141,3449,,
2023,3141,3450,,
2023,3141,3451,,
2023,3141,3452,,
2023,3141,3453,,
2023,3141,3454,,
2023,3141,3455,,
2023,3141,3456,,
2023,3141,3457,,
2023,3141,3458,,
2023,3141,3459,,
2023,3141,3460,,
2023,3141,3461,,
2023,3141,3462,,
2023,3141,3463,,
2023,3141,3464,,
2023,3141,3465,,
2023,3141,3466,,
2023,3141,3467,,
2023,3141,3468,,
2023,3141,3469,,
2023,3141,3470,,
2023,3141,3471,,
2023,3141,3472,,
2023,3141,3473,,
2023,3141,3474,,
2023,3141,3475,,
2023,3141,3476,,
2023,3141,3477,,
2023,3142,3143,,
2023,3142,3144,,
2023,3142,3145,,
2023,3142,3146,,
2023,3142,3148,,
2023,3142,3149,,
2023,3142,3150,,
2023,3142,3151,,
2023,3142,3152,,
2023,3142,3153,,
2023,3142,3155,,
2023,3142,3156,,
2023,3142,3157,,
2023,3142,3158,,
2023,3142,3159,,
2023,3142,3160,,
2023,3142,3161,,
2023,3142,3162,,
2023,3142,3163,,
2023,3142,3164,,
2023,3142,3165,,
2023,3142,3166,,
2023,3142,3167,,
2023,3142,3168,,
2023,3142,3169,,
2023,3142,3170,,
2023,3142,3171,,
2023,3142,3172,,
2023,3142,3173,,
2023,3142,3174,,
2023,3142,3175,,
2023,3142,3176,,
2023,3142,3177,,
2023,3142,3178,,
2023,3142,3179,,
2023,3142,3180,,
2023,3142,3181,,
2023,3142,3182,,
2023,3142,3183,,
2023,3142,3184,,
2023,3142,3185,,
2023,3142,3186,,
2023,3142,3187,,
2023,3142,3188,,
2023,3142,3189,,
2023,3142,3190,,
2023,3142,3191,,
2023,3142,3192,,
2023,3142,3193,,
2023,3142,3194,,
2023,3142,3195,,
2023,3142,3196,,
2023,3142,3197,,
2023,3142,3198,,
2023,3142,3199,,
2023,3142,3200,,
2023,3142,3201,,
2023,3142,3202,,
2023,3142,3203,,
2023,3142,3204,,
2023,3142,3205,,
2023,3142,3206,,
2023,3142,3207,,
2023,3142,3208,,
2023,3142,3209,,
2023,3142,3210,,
2023,3142,3211,,
2023,3142,3212,,
2023,3142,3213,,
2023,3142,3214,,
2023,3142,3216,,
2023,3142,3217,,
2023,3142,3218,,
2023,3142,3219,,
2023,3142,3220,,
2023,3142,3221,,
2023,3142,3222,,
2023,3142,3223,,
2023,3142,3224,,
2023,3142,3225,,
2023,3142,3226,,
2023,3142,3227,,
2023,3142,3228,,
2023,3142,3229,,
2023,3142,3230,,
2023,3142,3231,,
2023,3142,3232,,
2023,3142,3233,,
2023,3142,3234,,
2023,3142,3235,,
2023,3142,3236,,
2023,3142,3237,,
2023,3142,3238,,
2023,3142,3239,,
2023,3142,3240,,
2023,3142,3241,,
2023,3142,3242,,
2023,3142,3243,,
2023,3142,3244,,
2023,3142,3245,,
2023,3142,3246,,
2023,3142,3247,,
2023,3142,3248,,
2023,3142,3249,,
2023,3142,3250,,
2023,3142,3251,,
2023,3142,3252,,
2023,3142,3253,,
2023,3142,3254,,
2023,3142,3255,,
2023,3142,3256,,
2023,3142,3257,,
2023,3142,3258,,
2023,3142,3259,,
2023,3142,3260,,
2023,3142,3261,,
2023,3142,3262,,
2023,3142,3263,,
2023,3142,3264,,
2023,3142,3265,,
2023,3142,3266,,
2023,3142,3267,,
2023,3142,3268,,
2023,3142,3269,,
2023,3142,3270,,
2023,3142,3271,,
2023,3142,3272,,
2023,3142,3273,,
2023,3142,3274,,
2023,3142,3275,,
2023,3142,3276,,
2023,3142,3277,,
2023,3142,3278,,
2023,3142,3279,,
2023,3142,3280,,
2023,3142,3281,,
2023,3142,3282,,
2023,3142,3283,,
2023,3142,3284,,
2023,3142,3285,,
2023,3142,3286,,
2023,3142,3287,,
2023,3142,3288,,
2023,3142,3290,,
2023,3142,3291,,
2023,3142,3292,,
2023,3142,3293,,
2023,3142,3294,,
2023,3142,3295,,
2023,3142,3296,,
2023,3142,3297,,
2023,3142,3298,,
2023,3142,3299,,
2023,3142,3300,,
2023,3142,3301,,
2023,3142,3303,,
2023,3142,3304,,
2023,3142,3305,,
2023,3142,3306,,
2023,3142,3307,,
2023,3142,3308,,
2023,3142,3309,,
2023,3142,3310,,
2023,3142,3311,,
2023,3142,3312,,
2023,3142,3313,,
2023,3142,3314,,
2023,3142,3315,,
2023,3142,3316,,
2023,3142,3317,,
2023,3142,3318,,
2023,3142,3319,,
2023,3142,3320,,
2023,3142,3321,,
2023,3142,3322,,
2023,3142,3323,,
2023,3142,3324,,
2023,3142,3325,,
2023,3142,3326,,
2023,3142,3328,,
2023,3142,3329,,
2023,3142,3330,,
2023,3142,3331,,
2023,3142,3332,,
2023,3142,3333,,
2023,3142,3334,,
2023,3142,3335,,
2023,3142,3336,,
2023,3142,3337,,
2023,3142,3338,,
2023,3142,3339,,
2023,3142,3340,,
2023,3142,3341,,
2023,3142,3342,,
2023,3142,3343,,
2023,3142,3344,,
2023,3142,3345,,
2023,3142,3346,,
2023,3142,3347,,
2023,3142,3348,,
2023,3142,3349,,
2023,3142,3350,,
2023,3142,3351,,
2023,3142,3352,,
2023,3142,3353,,
2023,3142,3354,,
2023,3142,3355,,
2023,3142,3356,,
2023,3142,3357,,
2023,3142,3358,,
2023,3142,3359,,
2023,3142,3360,,
2023,3142,3361,,
2023,3142,3362,,
2023,3142,3363,,
2023,3142,3364,,
2023,3142,3365,,
2023,3142,3367,,
2023,3142,3368,,
2023,3142,3369,,
2023,3142,3370,,
2023,3142,3371,,
2023,3142,3372,,
2023,3142,3373,,
2023,3142,3374,,
2023,3142,3375,,
2023,3142,3376,,
2023,3142,3377,,
2023,3142,3378,,
2023,3142,3379,,
2023,3142,3380,,
2023,3142,3381,,
2023,3142,3382,,
2023,3142,3383,,
2023,3142,3384,,
2023,3142,3385,,
2023,3142,3386,,
2023,3142,3387,,
2023,3142,3388,,
2023,3142,3389,,
2023,3142,3390,,
2023,3142,3391,,
2023,3142,3392,,
2023,3142,3393,,
2023,3142,3394,,
2023,3142,3395,,
2023,3142,3396,,
2023,3142,3397,,
2023,3142,3398,,
2023,3142,3399,,
2023,3142,3400,,
2023,3142,3401,,
2023,3142,3402,,
2023,3142,3403,,
2023,3142,3404,,
2023,3142,3405,,
2023,3142,3406,,
2023,3142,3407,,
2023,3142,3408,,
2023,3142,3409,,
2023,3142,3410,,
2023,3142,3411,,
2023,3142,3412,,
2023,3142,3413,,
2023,3142,3414,,
2023,3142,3415,,
2023,3142,3416,,
2023,3142,3417,,
2023,3142,3418,,
2023,3142,3419,,
2023,3142,3420,,
2023,3142,3421,,
2023,3142,3422,,
2023,3142,3423,,
2023,3142,3424,,
2023,3142,3425,,
2023,3142,3426,,
2023,3142,3427,,
2023,3142,3428,,
2023,3142,3429,,
2023,3142,3430,,
2023,3142,3431,,
2023,3142,3433,,
2023,3142,3434,,
2023,3142,3435,,
2023,3142,3436,,
2023,3142,3437,,
2023,3142,3438,,
2023,3142,3439,,
2023,3142,3441,,
2023,3142,3442,,
2023,3142,3443,,
2023,3142,3444,,
2023,3142,3447,,
2023,3142,3448,,
2023,3142,3449,,
2023,3142,3450,,
2023,3142,3451,,
2023,3142,3452,,
2023,3142,3453,,
2023,3142,3454,,
2023,3142,3455,,
2023,3142,3456,,
2023,3142,3457,,
2023,3142,3458,,
2023,3142,3459,,
2023,3142,3460,,
2023,3142,3461,,
2023,3142,3462,,
2023,3142,3463,,
2023,3142,3464,,
2023,3142,3465,,
2023,3142,3466,,
2023,3142,3467,,
2023,3142,3468,,
2023,3142,3469,,
2023,3142,3470,,
2023,3142,3471,,
2023,3142,3472,,
2023,3142,3473,,
2023,3142,3474,,
2023,3142,3475,,
2023,3142,3476,,
2023,3142,3477,,
2023,3143,3144,,
2023,3143,3145,,
2023,3143,3146,,
2023,3143,3148,,
2023,3143,3149,,
2023,3143,3150,,
2023,3143,3151,,
2023,3143,3152,,
2023,3143,3153,,
2023,3143,3155,,
2023,3143,3156,,
2023,3143,3157,,
2023,3143,3158,,
2023,3143,3159,,
2023,3143,3160,,
2023,3143,3161,,
2023,3143,3162,,
2023,3143,3163,,
2023,3143,3164,,
2023,3143,3165,,
2023,3143,3166,,
2023,3143,3167,,
2023,3143,3168,,
2023,3143,3169,,
2023,3143,3170,,
2023,3143,3171,,
2023,3143,3172,,
2023,3143,3173,,
2023,3143,3174,,
2023,3143,3175,,
2023,3143,3176,,
2023,3143,3177,,
2023,3143,3178,,
2023,3143,3179,,
2023,3143,3180,,
2023,3143,3181,,
2023,3143,3182,,
2023,3143,3183,,
2023,3143,3184,,
2023,3143,3185,,
2023,3143,3186,,
2023,3143,3187,,
2023,3143,3188,,
2023,3143,3189,,
2023,3143,3190,,
2023,3143,3191,,
2023,3143,3192,,
2023,3143,3193,,
2023,3143,3194,,
2023,3143,3195,,
2023,3143,3196,,
2023,3143,3197,,
2023,3143,3198,,
2023,3143,3199,,
2023,3143,3200,,
2023,3143,3201,,
2023,3143,3202,,
2023,3143,3203,,
2023,3143,3204,,
2023,3143,3205,,
2023,3143,3206,,
2023,3143,3207,,
2023,3143,3208,,
2023,3143,3209,,
2023,3143,3210,,
2023,3143,3211,,
2023,3143,3212,,
2023,3143,3213,,
2023,3143,3214,,
2023,3143,3216,,
2023,3143,3217,,
2023,3143,3218,,
2023,3143,3219,,
2023,3143,3220,,
2023,3143,3221,,
2023,3143,3222,,
2023,3143,3223,,
2023,3143,3224,,
2023,3143,3225,,
2023,3143,3226,,
2023,3143,3227,,
2023,3143,3228,,
2023,3143,3229,,
2023,3143,3230,,
2023,3143,3231,,
2023,3143,3232,,
2023,3143,3233,,
2023,3143,3234,,
2023,3143,3235,,
2023,3143,3236,,
2023,3143,3237,,
2023,3143,3238,,
2023,3143,3239,,
2023,3143,3240,,
2023,3143,3241,,
2023,3143,3242,,
2023,3143,3243,,
2023,3143,3244,,
2023,3143,3245,,
2023,3143,3246,,
2023,3143,3247,,
2023,3143,3248,,
2023,3143,3249,,
2023,3143,3250,,
2023,3143,3251,,
2023,3143,3252,,
2023,3143,3253,,
2023,3143,3254,,
2023,3143,3255,,
2023,3143,3256,,
2023,3143,3257,,
2023,3143,3258,,
2023,3143,3259,,
2023,3143,3260,,
2023,3143,3261,,
2023,3143,3262,,
2023,3143,3263,,
2023,3143,3264,,
2023,3143,3265,,
2023,3143,3266,,
2023,3143,3267,,
2023,3143,3268,,
2023,3143,3269,,
2023,3143,3270,,
2023,3143,3271,,
2023,3143,3272,,
2023,3143,3273,,
2023,3143,3274,,
2023,3143,3275,,
2023,3143,3276,,
2023,3143,3277,,
2023,3143,3278,,
2023,3143,3279,,
2023,3143,3280,,
2023,3143,3281,,
2023,3143,3282,,
2023,3143,3283,,
2023,3143,3284,,
2023,3143,3285,,
2023,3143,3286,,
2023,3143,3287,,
2023,3143,3288,,
2023,3143,3290,,
2023,3143,3291,,
2023,3143,3292,,
2023,3143,3293,,
2023,3143,3294,,
2023,3143,3295,,
2023,3143,3296,,
2023,3143,3297,,
2023,3143,3298,,
2023,3143,3299,,
2023,3143,3300,,
2023,3143,3301,,
2023,3143,3303,,
2023,3143,3304,,
2023,3143,3305,,
2023,3143,3306,,
2023,3143,3307,,
2023,3143,3308,,
2023,3143,3309,,
2023,3143,3310,,
2023,3143,3311,,
2023,3143,3312,,
2023,3143,3313,,
2023,3143,3314,,
2023,3143,3315,,
2023,3143,3316,,
2023,3143,3317,,
2023,3143,3318,,
2023,3143,3319,,
2023,3143,3320,,
2023,3143,3321,,
2023,3143,3322,,
2023,3143,3323,,
2023,3143,3324,,
2023,3143,3325,,
2023,3143,3326,,
2023,3143,3328,,
2023,3143,3329,,
2023,3143,3330,,
2023,3143,3331,,
2023,3143,3332,,
2023,3143,3333,,
2023,3143,3334,,
2023,3143,3335,,
2023,3143,3336,,
2023,3143,3337,,
2023,3143,3338,,
2023,3143,3339,,
2023,3143,3340,,
2023,3143,3341,,
2023,3143,3342,,
2023,3143,3343,,
2023,3143,3344,,
2023,3143,3345,,
2023,3143,3346,,
2023,3143,3347,,
2023,3143,3348,,
2023,3143,3349,,
2023,3143,3350,,
2023,3143,3351,,
2023,3143,3352,,
2023,3143,3353,,
2023,3143,3354,,
2023,3143,3355,,
2023,3143,3356,,
2023,3143,3357,,
2023,3143,3358,,
2023,3143,3359,,
2023,3143,3360,,
2023,3143,3361,,
2023,3143,3362,,
