Season,TeamID,ConfAbbrev,Conference,ConfRank,ConfSRS,ConfSOS,WinPCT,Wins,Losses,Schools
2012,1407,sun_belt,Sun Belt Conference,16,-2.26,-0.88,0.473262032,177,197,12
2012,1408,cusa,Conference USA,10,4.15,2.48,0.558974359,218,172,12
2012,1409,cusa,Conference USA,10,4.15,2.48,0.558974359,218,172,12
2012,1410,gwc,Great West Conference,32,-12.73,-5.9,0.407407407,77,112,6
2012,1411,swac,Southwest Athletic Conference,33,-16.71,-9.4,0.376996805,118,195,10
2012,1412,cusa,Conference USA,10,4.15,2.48,0.558974359,218,172,12
2012,1413,big_west,Big West Conference,21,-4.29,-2.33,0.473309609,133,148,9
2012,1414,big_west,Big West Conference,21,-4.29,-2.33,0.473309609,133,148,9
2012,1415,big_west,Big West Conference,21,-4.29,-2.33,0.473309609,133,148,9
2012,1416,cusa,Conference USA,10,4.15,2.48,0.558974359,218,172,12
2012,1417,pac_twelve,Pacific-12 Conference,7,6.74,4.83,0.549878345,226,185,12
2012,1418,sun_belt,Sun Belt Conference,16,-2.26,-0.88,0.473262032,177,197,12
2012,1419,sun_belt,Sun Belt Conference,16,-2.26,-0.88,0.473262032,177,197,12
2012,1420,aec,America East Conference,29,-8.8,-6.12,0.426056338,121,163,9
2012,1421,big_south,Big South Conference,25,-6.22,-4.25,0.478510029,167,182,11
2012,1422,southern,Southern Conference,22,-5.83,-3.13,0.472295515,179,200,12
2012,1423,caa,Colonial Athletic Association,14,-1.41,-0.86,0.496221662,197,200,12
2012,1424,mwc,Mountain West Conference,6,7.04,3.36,0.632183908,165,96,8
2012,1425,pac_twelve,Pacific-12 Conference,7,6.74,4.83,0.549878345,226,185,12
2012,1426,southland,Southland Conference,27,-7.31,-4.47,0.477453581,180,197,12
2012,1427,southland,Southland Conference,27,-7.31,-4.47,0.477453581,180,197,12
2012,1428,pac_twelve,Pacific-12 Conference,7,6.74,4.83,0.549878345,226,185,12
2012,1429,wac,Western Athletic Conference,12,0.42,-0.4,0.553505535,150,121,8
2012,1430,gwc,Great West Conference,32,-12.73,-5.9,0.407407407,77,112,6
2012,1431,cusa,Conference USA,10,4.15,2.48,0.558974359,218,172,12
2012,1433,caa,Colonial Athletic Association,14,-1.41,-0.86,0.496221662,197,200,12
2012,1434,horizon,Horizon League,13,-1.41,-0.21,0.510703364,167,160,10
2012,1435,sec,Southeastern Conference,4,10.09,6.24,0.60591133,246,160,12
2012,1436,aec,America East Conference,29,-8.8,-6.12,0.426056338,121,163,9
2012,1437,big_east,Big East Conference,3,10.66,6.81,0.606170599,334,217,16
2012,1438,acc,Atlantic Coast Conference,5,8.74,5.76,0.582914573,232,166,12
2012,1439,acc,Atlantic Coast Conference,5,8.74,5.76,0.582914573,232,166,12
2012,1440,big_south,Big South Conference,25,-6.22,-4.25,0.478510029,167,182,11
2012,1441,southern,Southern Conference,22,-5.83,-3.13,0.472295515,179,200,12
2012,1442,summit,Summit League,19,-2.72,-1.94,0.523364486,168,153,10
2012,1443,sun_belt,Sun Belt Conference,16,-2.26,-0.88,0.473262032,177,197,12
2012,1444,mac,Mid-American Conference,15,-1.56,-0.91,0.49744898,195,197,12
2012,1447,nec,Northeast Conference,28,-7.42,-4.99,0.446524064,167,207,12
2012,1448,acc,Atlantic Coast Conference,5,8.74,5.76,0.582914573,232,166,12
2012,1449,pac_twelve,Pacific-12 Conference,7,6.74,4.83,0.549878345,226,185,12
2012,1450,pac_twelve,Pacific-12 Conference,7,6.74,4.83,0.549878345,226,185,12
2012,1451,big_sky,Big Sky Conference,24,-6.2,-3.69,0.466911765,127,145,9
2012,1452,big_east,Big East Conference,3,10.66,6.81,0.606170599,334,217,16
2012,1453,horizon,Horizon League,13,-1.41,-0.21,0.510703364,167,160,10
2012,1454,horizon,Horizon League,13,-1.41,-0.21,0.510703364,167,160,10
2012,1455,mvc,Missouri Valley Conference,9,4.85,3.48,0.543806647,180,151,10
2012,1456,caa,Colonial Athletic Association,14,-1.41,-0.86,0.496221662,197,200,12
2012,1457,big_south,Big South Conference,25,-6.22,-4.25,0.478510029,167,182,11
2012,1458,big_ten,Big Ten Conference,1,12.77,8.18,0.623501199,260,157,12
2012,1459,southern,Southern Conference,22,-5.83,-3.13,0.472295515,179,200,12
2012,1460,horizon,Horizon League,13,-1.41,-0.21,0.510703364,167,160,10
2012,1461,mwc,Mountain West Conference,6,7.04,3.36,0.632183908,165,96,8
2012,1462,a_ten,Atlantic 10 Conference,8,5.28,3.59,0.550438596,251,205,14
2012,1463,ivy,Ivy League,17,-2.42,-2.08,0.512295082,125,119,8
2012,1464,horizon,Horizon League,13,-1.41,-0.21,0.510703364,167,160,10
2013,1102,mwc,Mountain West Conference,6,8.32,5.53,0.620805369,185,113,9
2013,1103,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1104,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1105,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1106,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1107,aec,America East Conference,22,-5.62,-4.15,0.478723404,135,147,9
2013,1108,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1110,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1111,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1112,pac_twelve,Pacific-12 Conference,4,9.84,6.67,0.585185185,237,168,12
2013,1113,pac_twelve,Pacific-12 Conference,4,9.84,6.67,0.585185185,237,168,12
2013,1114,sun_belt,Sun Belt Conference,17,-3.43,-2.45,0.494318182,174,178,11
2013,1115,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1116,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1117,sun_belt,Sun Belt Conference,17,-3.43,-2.45,0.494318182,174,178,11
2013,1119,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1120,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1122,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1123,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1124,big_twelve,Big 12 Conference,5,9.49,6.29,0.588757396,199,139,10
2013,1125,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1126,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1127,aec,America East Conference,22,-5.62,-4.15,0.478723404,135,147,9
2013,1129,mwc,Mountain West Conference,6,8.32,5.53,0.620805369,185,113,9
2013,1130,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1131,aec,America East Conference,22,-5.62,-4.15,0.478723404,135,147,9
2013,1132,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1133,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1135,ivy,Ivy League,20,-3.72,-1.97,0.455319149,107,128,8
2013,1136,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1137,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1138,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1139,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1140,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1141,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1142,big_west,Big West Conference,16,-3.17,-1.24,0.48,156,169,10
2013,1143,pac_twelve,Pacific-12 Conference,4,9.84,6.67,0.585185185,237,168,12
2013,1144,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1145,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1146,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1148,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1149,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1150,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1151,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1152,gwc,Great West Conference,31,-12.03,-7.45,0.452229299,71,86,5
2013,1153,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1154,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1155,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1156,horizon,Horizon League,13,-0.53,-0.57,0.533333333,160,140,9
2013,1157,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1158,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1159,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1160,pac_twelve,Pacific-12 Conference,4,9.84,6.67,0.585185185,237,168,12
2013,1161,mwc,Mountain West Conference,6,8.32,5.53,0.620805369,185,113,9
2013,1162,ivy,Ivy League,20,-3.72,-1.97,0.455319149,107,128,8
2013,1163,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1164,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1165,ivy,Ivy League,20,-3.72,-1.97,0.455319149,107,128,8
2013,1166,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1167,ind,Independent,32,-13.88,-4.18,0.392857143,22,34,2
2013,1168,big_west,Big West Conference,16,-3.17,-1.24,0.48,156,169,10
2013,1169,big_west,Big West Conference,16,-3.17,-1.24,0.48,156,169,10
2013,1170,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1171,ivy,Ivy League,20,-3.72,-1.97,0.455319149,107,128,8
2013,1172,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1173,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1174,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1175,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1176,wac,Western Athletic Conference,12,-0.5,-0.65,0.5125,164,156,10
2013,1177,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1178,horizon,Horizon League,13,-0.53,-0.57,0.533333333,160,140,9
2013,1179,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1180,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1181,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1182,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1183,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1184,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1185,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1186,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1187,cusa,Conference USA,11,1.44,0.41,0.5625,225,175,12
2013,1188,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1189,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1190,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1191,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1192,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1193,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1194,sun_belt,Sun Belt Conference,17,-3.43,-2.45,0.494318182,174,178,11
2013,1195,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1196,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1197,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1198,sun_belt,Sun Belt Conference,17,-3.43,-2.45,0.494318182,174,178,11
2013,1199,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1200,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1201,mwc,Mountain West Conference,6,8.32,5.53,0.620805369,185,113,9
2013,1202,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1203,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1204,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1205,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1206,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1207,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1208,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1209,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1210,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1211,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1212,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1214,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1216,aec,America East Conference,22,-5.62,-4.15,0.478723404,135,147,9
2013,1217,ivy,Ivy League,20,-3.72,-1.97,0.455319149,107,128,8
2013,1218,big_west,Big West Conference,16,-3.17,-1.24,0.48,156,169,10
2013,1219,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1220,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1221,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1222,cusa,Conference USA,11,1.44,0.41,0.5625,225,175,12
2013,1223,gwc,Great West Conference,31,-12.03,-7.45,0.452229299,71,86,5
2013,1224,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1225,wac,Western Athletic Conference,12,-0.5,-0.65,0.5125,164,156,10
2013,1226,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1227,horizon,Horizon League,13,-0.53,-0.57,0.533333333,160,140,9
2013,1228,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1229,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1231,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1232,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1233,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1234,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1235,big_twelve,Big 12 Conference,5,9.49,6.29,0.588757396,199,139,10
2013,1236,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1237,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1238,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1239,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1240,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1241,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1242,big_twelve,Big 12 Conference,5,9.49,6.29,0.588757396,199,139,10
2013,1243,big_twelve,Big 12 Conference,5,9.49,6.29,0.588757396,199,139,10
2013,1244,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1245,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1246,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1247,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1248,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1249,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1250,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1251,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1252,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1253,big_west,Big West Conference,16,-3.17,-1.24,0.48,156,169,10
2013,1254,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1255,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1256,wac,Western Athletic Conference,12,-0.5,-0.65,0.5125,164,156,10
2013,1257,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1258,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1259,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1260,horizon,Horizon League,13,-0.53,-0.57,0.533333333,160,140,9
2013,1261,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1263,aec,America East Conference,22,-5.62,-4.15,0.478723404,135,147,9
2013,1264,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1265,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1266,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1267,cusa,Conference USA,11,1.44,0.41,0.5625,225,175,12
2013,1268,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1269,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1270,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1271,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1272,cusa,Conference USA,11,1.44,0.41,0.5625,225,175,12
2013,1273,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1274,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1275,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1276,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1277,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1278,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1279,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1280,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1281,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1282,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1283,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1284,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1285,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1286,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1287,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1288,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1290,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1291,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1292,sun_belt,Sun Belt Conference,17,-3.43,-2.45,0.494318182,174,178,11
2013,1293,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1294,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1295,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1296,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1297,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1298,patriot,Patriot League,18,-3.53,-3.03,0.494071146,125,128,8
2013,1299,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1300,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1301,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1303,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1304,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1305,mwc,Mountain West Conference,6,8.32,5.53,0.620805369,185,113,9
2013,1306,aec,America East Conference,22,-5.62,-4.15,0.478723404,135,147,9
2013,1307,mwc,Mountain West Conference,6,8.32,5.53,0.620805369,185,113,9
2013,1308,wac,Western Athletic Conference,12,-0.5,-0.65,0.5125,164,156,10
2013,1309,ind,Independent,32,-13.88,-4.18,0.392857143,22,34,2
2013,1310,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1311,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1312,gwc,Great West Conference,31,-12.03,-7.45,0.452229299,71,86,5
2013,1313,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1314,acc,Atlantic Coast Conference,3,10.1,6.47,0.600490196,245,163,12
2013,1315,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1316,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1317,sun_belt,Sun Belt Conference,17,-3.43,-2.45,0.494318182,174,178,11
2013,1318,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1319,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1320,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1321,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1322,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1323,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1324,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1325,mac,Mid-American Conference,15,-2.29,-1.36,0.493540052,191,196,12
2013,1326,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1328,big_twelve,Big 12 Conference,5,9.49,6.29,0.588757396,199,139,10
2013,1329,big_twelve,Big 12 Conference,5,9.49,6.29,0.588757396,199,139,10
2013,1330,caa,Colonial Athletic Association,19,-3.55,-1.82,0.45915493,163,192,11
2013,1331,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1332,pac_twelve,Pacific-12 Conference,4,9.84,6.67,0.585185185,237,168,12
2013,1333,pac_twelve,Pacific-12 Conference,4,9.84,6.67,0.585185185,237,168,12
2013,1334,big_west,Big West Conference,16,-3.17,-1.24,0.48,156,169,10
2013,1335,ivy,Ivy League,20,-3.72,-1.97,0.455319149,107,128,8
2013,1336,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1337,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1338,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1339,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1340,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1341,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1342,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1343,ivy,Ivy League,20,-3.72,-1.97,0.455319149,107,128,8
2013,1344,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1345,big_ten,Big Ten Conference,1,14.14,9.21,0.622327791,262,159,12
2013,1346,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1347,big_south,Big South Conference,29,-8.81,-5.62,0.445595855,172,214,12
2013,1348,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1349,cusa,Conference USA,11,1.44,0.41,0.5625,225,175,12
2013,1350,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1351,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1352,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1353,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1354,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1355,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1356,mvc,Missouri Valley Conference,9,6.07,4.27,0.563953488,194,150,10
2013,1357,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1358,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1359,southern,Southern Conference,26,-7.57,-4.78,0.452196382,175,212,12
2013,1360,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1361,mwc,Mountain West Conference,6,8.32,5.53,0.620805369,185,113,9
2013,1362,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1363,wac,Western Athletic Conference,12,-0.5,-0.65,0.5125,164,156,10
2013,1364,big_west,Big West Conference,16,-3.17,-1.24,0.48,156,169,10
2013,1365,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1366,meac,Mid-Eastern Athletic Conference,30,-10.51,-6.01,0.414868106,173,244,13
2013,1367,a_sun,Atlantic Sun Conference,24,-6.84,-3.67,0.45,144,176,10
2013,1368,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1369,ovc,Ohio Valley Conference,21,-5.22,-3.53,0.501333333,188,187,12
2013,1370,wac,Western Athletic Conference,12,-0.5,-0.65,0.5125,164,156,10
2013,1371,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1372,southland,Southland Conference,27,-7.81,-4.52,0.46031746,145,170,10
2013,1373,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
2013,1374,cusa,Conference USA,11,1.44,0.41,0.5625,225,175,12
2013,1375,sun_belt,Sun Belt Conference,17,-3.43,-2.45,0.494318182,174,178,11
2013,1376,sec,Southeastern Conference,7,8.24,5.12,0.564377682,263,203,14
2013,1377,summit,Summit League,23,-6.43,-3.55,0.474226804,138,153,9
2013,1378,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1379,cusa,Conference USA,11,1.44,0.41,0.5625,225,175,12
2013,1380,swac,Southwest Athletic Conference,33,-15.3,-8.9,0.380645161,118,192,10
2013,1381,big_sky,Big Sky Conference,28,-8.32,-5.4,0.456395349,157,187,11
2013,1382,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1383,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1384,nec,Northeast Conference,25,-7.32,-4.59,0.457219251,171,203,12
2013,1385,big_east,Big East Conference,2,11.83,7.3,0.623274162,316,191,15
2013,1386,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1387,a_ten,Atlantic 10 Conference,8,6.1,4.25,0.565637066,293,225,16
2013,1388,wcc,West Coast Conference,10,4.57,2.8,0.573770492,175,130,9
2013,1389,maac,Metro Atlantic Athletic Conference,14,-2.09,-1.46,0.487878788,161,169,10
