Season,TeamID,ConfAbbrev,Conference,ConfRank,ConfSRS,ConfSOS,WinPCT,Wins,Losses,Schools
2012,3455,mvc,Missouri Valley Conference,10,1.89,1.66,0.512345679,166,158,10
2012,3456,caa,Colonial Athletic Association,9,2.25,2.56,0.533854167,205,179,12
2012,3457,big_south,Big South Conference,29,-11.38,-9.1,0.481605351,144,155,10
2012,3458,big_ten,Big Ten Conference,6,12.79,9.57,0.570680628,218,164,12
2012,3459,southern,Southern Conference,26,-9.24,-7.1,0.489795918,168,175,11
2012,3460,horizon,Horizon League,11,-0.34,-0.18,0.5,157,157,10
2012,3461,mwc,Mountain West Conference,12,-1.54,-0.95,0.489795918,120,125,8
2012,3462,a_ten,Atlantic 10 Conference,8,3.66,2.88,0.513888889,222,210,14
2012,3463,ivy,Ivy League,17,-4.34,-2.69,0.475770925,108,119,8
2012,3464,horizon,Horizon League,11,-0.34,-0.18,0.5,157,157,10
2013,3102,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3103,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3104,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3105,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3106,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3107,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3108,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3110,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3111,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3112,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3113,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3114,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3115,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3116,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3117,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3119,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3120,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3122,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3123,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3124,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3125,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3126,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3127,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3129,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3130,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3131,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3132,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3133,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3135,ivy,Ivy League,18,-4.47,-2.9,0.465217391,107,123,8
2013,3136,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3137,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3138,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3139,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3140,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3141,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3142,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3143,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3144,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3145,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3146,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3148,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3149,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3150,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3151,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3152,gwc,Great West Conference,33,-20.05,-10.82,0.36,54,96,5
2013,3153,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3155,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3156,horizon,Horizon League,13,-1.14,-0.4,0.512455516,144,137,9
2013,3157,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3158,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3159,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3160,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3161,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3162,ivy,Ivy League,18,-4.47,-2.9,0.465217391,107,123,8
2013,3163,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3164,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3165,ivy,Ivy League,18,-4.47,-2.9,0.465217391,107,123,8
2013,3166,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3167,ind,Independent,32,-19.76,-9.06,0.272727273,15,40,2
2013,3168,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3169,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3170,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3171,ivy,Ivy League,18,-4.47,-2.9,0.465217391,107,123,8
2013,3172,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3173,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3174,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3175,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3176,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3177,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3178,horizon,Horizon League,13,-1.14,-0.4,0.512455516,144,137,9
2013,3179,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3180,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3181,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3182,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3183,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3184,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3185,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3186,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3187,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3188,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3189,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3190,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3191,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3192,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3193,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3194,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3195,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3196,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3197,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3198,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3199,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3200,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3201,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3202,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3203,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3204,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3205,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3206,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3207,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3208,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3209,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3210,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3211,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3212,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3214,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3216,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3217,ivy,Ivy League,18,-4.47,-2.9,0.465217391,107,123,8
2013,3218,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3219,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3220,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3221,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3222,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3223,gwc,Great West Conference,33,-20.05,-10.82,0.36,54,96,5
2013,3224,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3225,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3226,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3227,horizon,Horizon League,13,-1.14,-0.4,0.512455516,144,137,9
2013,3228,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3229,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3231,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3232,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3233,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3234,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3235,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3236,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3237,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3238,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3239,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3240,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3241,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3242,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3243,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3244,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3245,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3246,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3247,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3248,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3249,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3250,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3251,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3252,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3253,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3254,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3255,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3256,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3257,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3258,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3259,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3260,horizon,Horizon League,13,-1.14,-0.4,0.512455516,144,137,9
2013,3261,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3263,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3264,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3265,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3266,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3267,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3268,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3269,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3270,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3271,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3272,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3273,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3274,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3275,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3276,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3277,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3278,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3279,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3280,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3281,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3282,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3283,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3284,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3285,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3286,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3287,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3288,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3290,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3291,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3292,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3293,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3294,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3295,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3296,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3297,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3298,patriot,Patriot League,19,-5.8,-5.15,0.510121457,126,121,8
2013,3299,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3300,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3301,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3303,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3304,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3305,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3306,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3307,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3308,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3309,ind,Independent,32,-19.76,-9.06,0.272727273,15,40,2
2013,3310,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3311,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3312,gwc,Great West Conference,33,-20.05,-10.82,0.36,54,96,5
2013,3313,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3314,acc,Atlantic Coast Conference,4,15.27,11.38,0.574742268,223,165,12
2013,3315,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3316,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3317,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3318,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3319,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3320,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3321,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3322,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3323,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3324,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3325,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3326,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3328,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3329,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3330,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3331,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3332,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3333,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3334,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3335,ivy,Ivy League,18,-4.47,-2.9,0.465217391,107,123,8
2013,3336,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3337,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3338,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3339,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3340,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3341,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3342,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3343,ivy,Ivy League,18,-4.47,-2.9,0.465217391,107,123,8
2013,3344,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3345,big_ten,Big Ten Conference,2,15.41,10.84,0.605670103,235,153,12
2013,3346,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3347,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3348,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3349,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3350,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3351,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3352,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3353,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3354,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3355,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3356,mvc,Missouri Valley Conference,10,0.94,1.42,0.503125,161,159,10
2013,3357,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3358,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3359,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3360,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3361,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3362,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3363,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3364,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3365,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3366,meac,Mid-Eastern Athletic Conference,29,-10.87,-7.39,0.443324937,176,221,13
2013,3367,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3368,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3369,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3370,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3371,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3372,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3373,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3374,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3375,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3376,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3377,summit,Summit League,20,-6.07,-3.95,0.492753623,136,140,9
2013,3378,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3379,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3380,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3381,big_sky,Big Sky Conference,17,-4.26,-2.64,0.486646884,164,173,11
2013,3382,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3383,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3384,nec,Northeast Conference,27,-9.45,-6.6,0.456284153,167,199,12
2013,3385,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3386,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3387,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3388,wcc,West Coast Conference,7,3.52,3.88,0.528169014,150,134,9
2013,3389,maac,Metro Atlantic Athletic Conference,24,-7.7,-5.46,0.451923077,141,171,10
2013,3390,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3391,a_sun,Atlantic Sun Conference,30,-11.59,-7.84,0.457236842,139,165,10
2013,3392,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3393,big_east,Big East Conference,3,15.32,10.75,0.595092025,291,198,15
2013,3394,southland,Southland Conference,26,-8.24,-5.74,0.493589744,154,158,10
2013,3395,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3396,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3397,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3398,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3399,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3400,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3401,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
2013,3402,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3403,big_twelve,Big 12 Conference,1,19.23,13.4,0.610271903,202,129,10
2013,3404,ovc,Ohio Valley Conference,23,-7.41,-4.89,0.461325967,167,195,12
2013,3405,mac,Mid-American Conference,16,-2.03,-1.11,0.472440945,180,201,12
2013,3406,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3407,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3408,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3409,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3410,gwc,Great West Conference,33,-20.05,-10.82,0.36,54,96,5
2013,3411,swac,Southwest Athletic Conference,31,-15.92,-10.0,0.381756757,113,183,10
2013,3412,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3413,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3414,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3415,big_west,Big West Conference,12,0.55,1.58,0.492113565,156,161,10
2013,3416,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3417,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3418,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3419,sun_belt,Sun Belt Conference,14,-1.53,-1.51,0.501457726,172,171,11
2013,3420,aec,America East Conference,21,-6.94,-4.73,0.468864469,128,145,9
2013,3421,big_south,Big South Conference,28,-10.37,-7.99,0.487951807,162,170,11
2013,3422,southern,Southern Conference,25,-7.85,-6.1,0.473988439,164,182,11
2013,3423,caa,Colonial Athletic Association,9,1.83,1.18,0.517045455,182,170,11
2013,3424,mwc,Mountain West Conference,15,-1.86,-0.56,0.489361702,138,144,9
2013,3425,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3426,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3427,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3428,pac_twelve,Pacific-12 Conference,6,11.84,9.91,0.562340967,221,172,12
2013,3429,wac,Western Athletic Conference,22,-7.01,-4.27,0.459546926,142,167,10
2013,3430,gwc,Great West Conference,33,-20.05,-10.82,0.36,54,96,5
2013,3431,cusa,Conference USA,11,0.8,-0.5,0.547368421,208,172,12
2013,3433,a_ten,Atlantic 10 Conference,8,2.41,1.95,0.509127789,251,242,16
2013,3434,horizon,Horizon League,13,-1.14,-0.4,0.512455516,144,137,9
2013,3435,sec,Southeastern Conference,5,14.67,8.77,0.623126338,291,176,14
