TeamID,TeamName,Sports,BetExp,Name0,Name1,Name2,Name3,Name4,Name5,Name6,Name7,Name8,Name9,Name10
3371,Seton Hall,Seton Hall,Seton Hall,Seton Hall,seton hall,seton-hall,,,,,,,,
3372,Stephen F Austin,Stephen F. Austin,Stephen F. Austin,SF Austin,sf austin,sfa,stephen f. austin,stephen-f-austin,,,,,,
3373,Siena,Siena,Siena,Siena,siena,,,,,,,,,
3374,Southern Methodist,Southern Methodist,SMU Mustangs,SMU,smu,southern methodist,southern-methodist,,,,,,,
3375,South Alabama,South Alabama,South Alabama,South Alabama,south ala.,south alabama,south-ala,south-alabama,,,,,,
3376,South Carolina,South Carolina,South Carolina,South Carolina,south carolina,south-carolina,,,,,,,,
3377,South Dakota,South Dakota,South Dakota Coyotes,South Dakota,south dakota,south-dakota,,,,,,,,
3378,South Florida,South Florida,South Florida,South Florida,south fla.,south florida,south-fla,south-florida,,,,,,
3379,Southern Mississippi,Southern Mississippi,Southern Miss,Southern Miss,southern miss,southern miss.,southern mississippi,southern-miss,southern-mississippi,,,,,
3380,Southern,Southern,Southern Univ.,Southern Univ,southern,southern u,southern u.,southern un,southern univ,southern-u,southern-university,,,
3381,Southern Utah,Southern Utah,Southern Utah,Southern Utah,southern utah,southern-utah,,,,,,,,
3382,St Bonaventure,St. Bonaventure,St. Bonaventure,St Bonaventure,saint bonaventure,st bonaventure,st-bonaventure,st. bonaventure,,,,,,
3383,St Francis NY,St. Francis (NY),St. Francis Brooklyn,St Francis NY,saint francis (ny),st francis (ny),st francis ny,st-francis-brooklyn,st-francis-ny,st. francis (bkn),st. francis (ny),st. francis brooklyn,st. francis-ny,
3384,St Francis PA,Saint Francis (PA),St. Francis (PA),St Francis PA,saint francis (pa),saint-francis-pa,st francis (pa),st francis pa,st-francis-pa,st. francis (pa),,,,
3385,St Johns NY,St. John's (NY),St. John's (N.Y.),St John's,saint john`s,st john's,st john's (ny),st-johns,st-johns-ny,st. john's,st. john's (ny),st. john`s (ny),st. johns,
3386,St Josephs,Saint Joseph's,Saint Josephs,St Joseph's PA,saint joseph's,saint joseph`s,saint josephs,saint-josephs,sju (pa),st joseph's,st joseph's pa,st-josephs-pa,st. joseph's,st. joseph's pa
3387,Saint Louis,Saint Louis,St. Louis,St Louis,saint louis,saint-louis,saintlouis,st louis,,,,,,
3388,St Marys CA,Saint Mary's (CA),St. Marys (CA),St Mary's CA,saint mary's,saint mary's (ca),saint mary`s,saint-marys,saint-marys-ca,st mary's (ca),st mary's ca,st-marys-ca,st. mary's,st. mary`s (ca)
3389,St Peters,Saint Peter's,St. Peters,St Peter's,saint peter's,saint peter`s,saint peters,saint-peters,st peter's,st-peters,st. peter's,,,
3390,Stanford,Stanford,Stanford,Stanford,stanford,,,,,,,,,
3391,Stetson,Stetson,Stetson,Stetson,stetson,,,,,,,,,
3392,Stony Brook,Stony Brook,Stony Brook,Stony Brook,stony brook,stony-brook,,,,,,,,
3393,Syracuse,Syracuse,Syracuse,Syracuse,syracuse,,,,,,,,,
3394,TAM Corpus Christi,Texas A&M-Corpus Christi,Texas A&M-CC,TAM C. Christi,a&m-corpus chris,a&m-corpus christi,am-corpus-chris,tam c,tam c. christi,texas a&m cc,texas a&m corpus,texas a&m-cc,texas a&m-corpus christi,texas-am-corpus-christi
3395,TCU,TCU,TCU,TCU,tcu,texas christian,texas-christian,,,,,,,
3396,Temple,Temple,Temple,Temple,temple,,,,,,,,,
3397,Tennessee,Tennessee,Tennessee,Tennessee,tennessee,,,,,,,,,
3398,Tennessee State,Tennessee State,Tennessee State,Tennessee St,tennessee st,tennessee st.,tennessee state,tennessee-st,tennessee-state,,,,,
3399,Tennessee Tech,Tennessee Tech,Tennessee Tech,Tennessee Tech,tennessee tech,tennessee-tech,,,,,,,,
3400,Texas,Texas,Texas,Texas,texas,,,,,,,,,
3401,Texas A&M,Texas A&M,Texas A&M,Texas A&M,texas a&m,texas-am,texasa&m,,,,,,,
3402,Texas State,Texas State,Texas State,Texas St,texas st,texas st.,texas state,texas-st,texas-state,,,,,
3403,Texas Tech,Texas Tech,Texas Tech,Texas Tech,texas tech,texas-tech,,,,,,,,
3404,Tennessee-Martin,Tennessee-Martin,UT Martin,TN Martin,tenn-martin,tennessee-martin,tn martin,ut martin,ut-martin,,,,,
3405,Toledo,Toledo,Toledo,Toledo,toledo,,,,,,,,,
3406,Towson,Towson,Towson,Towson,towson,,,,,,,,,
3407,Troy,Troy,Troy,Troy,troy,troy st.,,,,,,,,
3408,Tulane,Tulane,Tulane,Tulane,tulane,,,,,,,,,
3409,Tulsa,Tulsa,Tulsa,Tulsa,tulsa,,,,,,,,,
3410,Texas-Rio Grande Valley,Texas-Rio Grande Valley,UTRGV,UTRGV,tex.-pan american,texas rio grande valley,texas-pan american,texas-pan-american,texas-rio grande valley,tx pan american,utrgv,,,
3411,Texas Southern,Texas Southern,Texas Southern,TX Southern,texas southern,texas-southern,tx southern,,,,,,,
3412,UAB,UAB,UAB,UAB,alabama-birmingham,uab,,,,,,,,
3413,UC Davis,UC Davis,UC Davis,UC Davis,california-davis,uc davis,uc-davis,,,,,,,
3414,UC Irvine,UC Irvine,UC Irvine,UC Irvine,california-irvine,uc irvine,uc-irvine,,,,,,,
3415,UC Riverside,UC Riverside,UC Riverside,UC Riverside,cal riverside,california-riverside,uc riverside,uc-riverside,,,,,,
3416,Central Florida,Central Florida,UCF Knights,UCF,central florida,central florida(ucf),central-florida,ucf,,,,,,
3417,UCLA,UCLA,UCLA,UCLA,ucla,,,,,,,,,
3418,Louisiana,Louisiana,Louisiana Lafayette,Louisiana,la.-lafayette,louisiana,louisiana-lafayette,ull,,,,,,
3419,Louisiana-Monroe,Louisiana-Monroe,Louisiana Monroe,ULM,la-monroe,la.-monroe,louisiana-monroe,ulm,,,,,,
3420,UMBC,Maryland-Baltimore County,UMBC Retrievers,UMBC,maryland-baltimore county,maryland-baltimore-county,md baltimore co,md baltimore cty,umbc,,,,,
3421,NC Asheville,UNC Asheville,UNC Asheville,UNC Asheville,n.c. asheville,nc asheville,north carolina-asheville,north-carolina-asheville,unc asheville,unc-asheville,,,,
3422,NC Greensboro,UNC Greensboro,NC Greensboro,UNC Greensboro,nc greensboro,nc-greensboro,north carolina-greensboro,north-carolina-greensboro,unc greensboro,uncg,,,,
3423,NC Wilmington,UNC Wilmington,NC Wilmington,UNC Wilmington,nc wilmington,nc-wilmington,north carolina-wilmington,north-carolina-wilmington,unc wilmington,uncw,,,,
3424,UNLV,Nevada-Las Vegas,UNLV,UNLV,nevada-las vegas,nevada-las-vegas,unlv,,,,,,,
3425,Southern California,Southern California,USC,USC,southern california,southern-california,usc,,,,,,,
3426,UT Arlington,UT Arlington,UT Arlington,UT Arlington,texas arlington,texas-arlington,ut arlington,ut-arlington,,,,,,
3427,UTSA,UTSA,UTSA Roadrunners,UT San Antonio,texas san antonio,texas-san antonio,texas-san antonio(ut,texas-san-antonio,ut san antonio,utsa,,,,
3428,Utah,Utah,Utah Utes,Utah,utah,,,,,,,,,
3429,Utah State,Utah State,Utah State,Utah St,utah st,utah st.,utah state,utah-st,utah-state,,,,,
3430,Utah Valley,Utah Valley,Utah Valley State,Utah Valley,utah valley,utah valley st.,utah-valley,utah-valley-state,,,,,,
3431,UTEP,UTEP,UTEP,UTEP,texas-el paso,texas-el-paso,utep,,,,,,,
3433,Virginia Commonwealth,Virginia Commonwealth,VCU Rams,VCU,va commonwealth,vcu,vcu(va. commonwealth,virginia commonwealth,virginia-commonwealth,,,,,
3434,Valparaiso,Valparaiso,Valparaiso,Valparaiso,valparaiso,,,,,,,,,
3435,Vanderbilt,Vanderbilt,Vanderbilt,Vanderbilt,vanderbilt,,,,,,,,,
3436,Vermont,Vermont,Vermont,Vermont,vermont,,,,,,,,,
3437,Villanova,Villanova,Villanova,Villanova,villanova,,,,,,,,,
3438,Virginia,Virginia,Virginia,Virginia,virginia,,,,,,,,,
3439,Virginia Tech,Virginia Tech,Virginia Tech,Virginia Tech,virginia tech,virginia-tech,,,,,,,,
3441,Western Carolina,Western Carolina,Western Carolina,W Carolina,estern carolina,w carolina,western caro.,western carolina,western-caro,western-carolina,,,,
3442,Western Illinois,Western Illinois,Western Illinois,W Illinois,w illinois,western ill.,western illinois,western-ill,western-illinois,,,,,
3443,Western Kentucky,Western Kentucky,Western Kentucky,WKU,w kentucky,western kentucky,western ky.,western-kentucky,western-ky,wku,,,,
3444,Western Michigan,Western Michigan,Western Michigan,W Michigan,w michigan,western mich.,western michigan,western-mich,western-michigan,,,,,
3447,Wagner,Wagner,Wagner,Wagner,wagner,,,,,,,,,
3448,Wake Forest,Wake Forest,Wake Forest,Wake Forest,wake forest,wake-forest,,,,,,,,
3449,Washington,Washington,Washington,Washington,washington,,,,,,,,,
3450,Washington State,Washington State,Washington State,Washington St,washington st,washington st.,washington state,washington-st,washington-state,,,,,
3451,Weber State,Weber State,Weber State,Weber St,weber st,weber st.,weber state,weber-st,weber-state,,,,,
3452,West Virginia,West Virginia,West Virginia,West Virginia,west virginia,west-virginia,,,,,,,,
3453,WI-Green Bay,Green Bay,Wisc. Green Bay,WI Green Bay,green bay,green-bay,wi green bay,wis.-green bay,wisconsin-green bay,wisconsin-green-bay,,,,
3454,WI-Milwaukee,Milwaukee,Wisc. Milwaukee,WI Milwaukee,milwaukee,wi milwaukee,wis.-milwaukee,wisconsin-milwaukee,,,,,,
3455,Wichita State,Wichita State,Wichita State,Wichita St,wichita st,wichita st.,wichita state,wichita-st,wichita-state,wichitastate,,,,
3456,William & Mary,William & Mary,William & Mary,William & Mary,william & mary,william--mary,william-mary,,,,,,,
3457,Winthrop,Winthrop,Winthrop,Winthrop,winthrop,,,,,,,,,
3458,Wisconsin,Wisconsin,Wisconsin,Wisconsin,wisconsin,,,,,,,,,
3459,Wofford,Wofford,Wofford,Wofford,wofford,,,,,,,,,
3460,Wright State,Wright State,Wright State,Wright St,wright st,wright st.,wright state,wright-st,wright-state,,,,,
3461,Wyoming,Wyoming,Wyoming,Wyoming,wyoming,,,,,,,,,
3462,Xavier,Xavier,Xavier,Xavier,xavier,,,,,,,,,
3463,Yale,Yale,Yale,Yale,yale,,,,,,,,,
3464,Youngstown State,Youngstown State,Youngstown State,Youngstown St,youngstown st,youngstown st.,youngstown state,youngstown-st,youngstown-state,,,,,
3465,California Baptist,California Baptist,California Baptist,Cal Baptist,cal baptist,california baptist,,,,,,,,
3466,North Alabama,North Alabama,North Alabama,North Alabama,north ala.,north alabama,,,,,,,,
3467,Merrimack,Merrimack,Merrimack Warriors,Merrimack,merrimack,,,,,,,,,
3468,Bellarmine,Bellarmine,Bellarmine,Bellarmine,bellarmine,,,,,,,,,
3469,Utah Tech,Utah Tech,Utah Tech,Utah Tech,dixie st,dixie state,utah tech,,,,,,,
3470,Tarleton State,Tarleton State,Tarleton,Tarleton St,tarleton st,tarleton state,,,,,,,,
3471,UC San Diego,UC San Diego,UC San Diego,UC San Diego,uc san diego,,,,,,,,,
3472,St Thomas,St. Thomas,St. Thomas (Minn.),St Thomas MN,saint thomas (minn.),st thomas mn,,,,,,,,
3473,Lindenwood,Lindenwood,,Lindenwood,lindenwood,,,,,,,,,
3474,Queens NC,Queens (NC),,Queens NC,queens nc,,,,,,,,,
3475,Southern Indiana,Southern Indiana,,Southern Indiana,southern indiana,,,,,,,,,
3476,Stonehill,Stonehill,,Stonehill,stonehill,,,,,,,,,
3477,TAM Commerce,Texas A&M-Commerce,,TX A&M Commerce,tx a&m commerce,,,,,,,,,
