Season,StartDate,TeamID,ConfAbbrev,Description,RegionW,RegionX,RegionY,RegionZ,CoachChg,CoachName
2002,2001-10-29,1463,ivy,Ivy League,East,Midwest,South,West,1.0,james_jones
2002,2001-10-29,1464,horizon,Horizon League,East,Midwest,South,West,1.0,john_robic
2003,2002-11-04,1102,mwc,Mountain West Conference,East,South,Midwest,West,1.0,joe_scott
2003,2002-11-04,1103,mac,Mid-American Conference,East,South,Midwest,West,1.0,dan_hipsher
2003,2002-11-04,1104,sec,Southeastern Conference,East,South,Midwest,West,1.0,mark_gottfried
2003,2002-11-04,1105,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,vann_pettaway
2003,2002-11-04,1106,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,rob_spivery
2003,2002-11-04,1107,aec,America East Conference,East,South,Midwest,West,1.0,will_brown
2003,2002-11-04,1108,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,davey_whitney
2003,2002-11-04,1110,patriot,Patriot League,East,South,Midwest,West,1.0,jeff_a_jones
2003,2002-11-04,1111,southern,Southern Conference,East,South,Midwest,West,1.0,houston_fancher
2003,2002-11-04,1112,pac_ten,Pacific-10 Conference,East,South,Midwest,West,1.0,lute_olson
2003,2002-11-04,1113,pac_ten,Pacific-10 Conference,East,South,Midwest,West,1.0,rob_evans
2003,2002-11-04,1114,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,porter_moser
2003,2002-11-04,1115,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,van_holt
2003,2002-11-04,1116,sec,Southeastern Conference,East,South,Midwest,West,1.0,stan_heath
2003,2002-11-04,1117,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,dickey_nutt
2003,2002-11-04,1119,patriot,Patriot League,East,South,Midwest,West,1.0,jim_crews
2003,2002-11-04,1120,sec,Southeastern Conference,East,South,Midwest,West,1.0,cliff_ellis
2003,2002-11-04,1122,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,dave_loos
2003,2002-11-04,1123,mac,Mid-American Conference,East,South,Midwest,West,1.0,tim_buckley
2003,2002-11-04,1124,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,dave_bliss
2003,2002-11-04,1125,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,rick_byrd
2003,2002-11-04,1126,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,c_j_reed
2003,2002-11-04,1127,aec,America East Conference,East,South,Midwest,West,1.0,al_walker
2003,2002-11-04,1128,ind,Independent,East,South,Midwest,West,1.0,duane_reboul
2003,2002-11-04,1129,wac,Western Athletic Conference,East,South,Midwest,West,1.0,greg_graham
2003,2002-11-04,1130,big_east,Big East Conference,East,South,Midwest,West,1.0,al_skinner
2003,2002-11-04,1131,aec,America East Conference,East,South,Midwest,West,1.0,dennis_wolff
2003,2002-11-04,1132,mac,Mid-American Conference,East,South,Midwest,West,1.0,dan_dakich
2003,2002-11-04,1133,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,jim_les
2003,2002-11-04,1135,ivy,Ivy League,East,South,Midwest,West,1.0,glen_miller
2003,2002-11-04,1137,patriot,Patriot League,East,South,Midwest,West,1.0,pat_flannery
2003,2002-11-04,1138,mac,Mid-American Conference,East,South,Midwest,West,1.0,reggie_witherspoon
2003,2002-11-04,1139,horizon,Horizon League,East,South,Midwest,West,1.0,todd_lickliter
2003,2002-11-04,1140,mwc,Mountain West Conference,East,South,Midwest,West,1.0,steve_cleveland
2003,2002-11-04,1141,mac,Mid-American Conference,East,South,Midwest,West,1.0,jay_smith
2003,2002-11-04,1142,big_west,Big West Conference,East,South,Midwest,West,1.0,kevin_bromley
2003,2002-11-04,1143,pac_ten,Pacific-10 Conference,East,South,Midwest,West,1.0,ben_braun
2003,2002-11-04,1144,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,billy_lee
2003,2002-11-04,1145,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,mike_macdonald
2003,2002-11-04,1147,ind,Independent,East,South,Midwest,West,1.0,kevin_johnson
2003,2002-11-04,1148,nec,Northeast Conference,East,South,Midwest,West,1.0,howie_dickenman
2003,2002-11-04,1149,big_south,Big South Conference,East,South,Midwest,West,1.0,jim_platt
2003,2002-11-04,1150,cusa,Conference USA,East,South,Midwest,West,1.0,bobby_lutz
2003,2002-11-04,1151,southern,Southern Conference,East,South,Midwest,West,1.0,jeff_lebo
2003,2002-11-04,1152,mid_cont,Mid-Continent Conference,East,South,Midwest,West,0.5064935064935064,bo_ellis
2003,2002-11-04,1152,mid_cont,Mid-Continent Conference,East,South,Midwest,West,0.487012987012987,kevin_jones
2003,2002-11-04,1153,cusa,Conference USA,East,South,Midwest,West,1.0,bob_huggins
2003,2002-11-04,1154,southern,Southern Conference,East,South,Midwest,West,1.0,pat_dennis
2003,2002-11-04,1155,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,larry_shyatt
2003,2002-11-04,1156,horizon,Horizon League,East,South,Midwest,West,1.0,rollie_massimino
2003,2002-11-04,1157,big_south,Big South Conference,East,South,Midwest,West,1.0,pete_strickland
2003,2002-11-04,1158,southern,Southern Conference,East,South,Midwest,West,1.0,tom_herrion
2003,2002-11-04,1159,patriot,Patriot League,East,South,Midwest,West,1.0,emmett_davis
2003,2002-11-04,1160,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,ricardo_patton
2003,2002-11-04,1161,mwc,Mountain West Conference,East,South,Midwest,West,1.0,dale_layer
2003,2002-11-04,1162,ivy,Ivy League,East,South,Midwest,West,1.0,armond_hill
2003,2002-11-04,1163,big_east,Big East Conference,East,South,Midwest,West,1.0,jim_calhoun
2003,2002-11-04,1164,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,fang_mitchell
2003,2002-11-04,1165,ivy,Ivy League,East,South,Midwest,West,1.0,steve_donahue
2003,2002-11-04,1166,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,dana_altman
2003,2002-11-04,1168,big_west,Big West Conference,East,South,Midwest,West,1.0,donny_daniels
2003,2002-11-04,1169,big_west,Big West Conference,East,South,Midwest,West,1.0,bobby_braswell
2003,2002-11-04,1170,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,jerome_jenkins
2003,2002-11-04,1171,ivy,Ivy League,East,South,Midwest,West,1.0,dave_faucher
2003,2002-11-04,1172,southern,Southern Conference,East,South,Midwest,West,1.0,bob_mckillop
2003,2002-11-04,1173,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,oliver_purnell
2003,2002-11-04,1174,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,david_henderson
2003,2002-11-04,1175,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,greg_jackson
2003,2002-11-04,1176,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,terry_carroll
2003,2002-11-04,1177,cusa,Conference USA,East,South,Midwest,West,1.0,dave_leitao
2003,2002-11-04,1178,horizon,Horizon League,East,South,Midwest,West,1.0,perry_watson
2003,2002-11-04,1179,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,kurt_kanaskie
2003,2002-11-04,1180,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,bruiser_flint
2003,2002-11-04,1181,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,mike_krzyzewski
2003,2002-11-04,1182,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,danny_nee
2003,2002-11-04,1183,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,rick_samuels
2003,2002-11-04,1184,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,travis_ford
2003,2002-11-04,1185,mac,Mid-American Conference,East,South,Midwest,West,1.0,jim_boone
2003,2002-11-04,1186,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,ray_giacoletti
2003,2002-11-04,1187,cusa,Conference USA,East,South,Midwest,West,1.0,bill_herrion
2003,2002-11-04,1189,big_south,Big South Conference,East,South,Midwest,West,1.0,mark_simons
2003,2002-11-04,1190,southern,Southern Conference,East,South,Midwest,West,1.0,ed_dechellis
2003,2002-11-04,1191,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,steve_merfeld
2003,2002-11-04,1192,nec,Northeast Conference,East,South,Midwest,West,1.0,tom_green
2003,2002-11-04,1193,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,tim_o'toole
2003,2002-11-04,1194,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,sidney_green
2003,2002-11-04,1196,sec,Southeastern Conference,East,South,Midwest,West,1.0,billy_donovan
2003,2002-11-04,1197,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,mike_gillespie
2003,2002-11-04,1198,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,donnie_marsh
2003,2002-11-04,1199,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,leonard_hamilton
2003,2002-11-04,1200,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,bob_hill
2003,2002-11-04,1201,wac,Western Athletic Conference,East,South,Midwest,West,1.0,ray_lopes
2003,2002-11-04,1202,southern,Southern Conference,East,South,Midwest,West,1.0,larry_davis
2003,2002-11-04,1203,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,karl_hobbs
2003,2002-11-04,1204,southern,Southern Conference,East,South,Midwest,West,1.0,jeff_price
2003,2002-11-04,1205,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,rick_scruggs
2003,2002-11-04,1206,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,jim_larranaga
2003,2002-11-04,1207,big_east,Big East Conference,East,South,Midwest,West,1.0,craig_esherick
2003,2002-11-04,1208,sec,Southeastern Conference,East,South,Midwest,West,1.0,jim_harrick
2003,2002-11-04,1209,a_sun,Atlantic Sun Conference,East,South,Midwest,West,0.38961038961038963,lefty_driesell
2003,2002-11-04,1209,a_sun,Atlantic Sun Conference,East,South,Midwest,West,0.6038961038961039,michael_perry
2003,2002-11-04,1210,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,paul_hewitt
2003,2002-11-04,1211,wcc,West Coast Conference,East,South,Midwest,West,1.0,mark_few
2003,2002-11-04,1212,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,larry_wright
2003,2002-11-04,1214,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,bobby_collins
2003,2002-11-04,1216,aec,America East Conference,East,South,Midwest,West,1.0,larry_harrison
2003,2002-11-04,1217,ivy,Ivy League,East,South,Midwest,West,1.0,frank_sullivan
2003,2002-11-04,1218,wac,Western Athletic Conference,East,South,Midwest,West,1.0,riley_wallace
2003,2002-11-04,1219,big_south,Big South Conference,East,South,Midwest,West,1.0,jerry_steele
2003,2002-11-04,1220,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,tom_pecora
2003,2002-11-04,1221,patriot,Patriot League,East,South,Midwest,West,1.0,ralph_willard
2003,2002-11-04,1222,cusa,Conference USA,East,South,Midwest,West,1.0,ray_mccallum
2003,2002-11-04,1224,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,frankie_allen
2003,2002-11-04,1225,big_west,Big West Conference,East,South,Midwest,West,1.0,leonard_perry
2003,2002-11-04,1226,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,doug_oliver
2003,2002-11-04,1227,horizon,Horizon League,East,South,Midwest,West,1.0,jimmy_collins
2003,2002-11-04,1228,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,bill_self
2003,2002-11-04,1229,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,tom_richardson
2003,2002-11-04,1231,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,mike_davis
2003,2002-11-04,1232,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,royce_waltman
2003,2002-11-04,1233,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,jeff_ruland
2003,2002-11-04,1234,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,steve_alford
2003,2002-11-04,1235,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,larry_eustachy
2003,2002-11-04,1236,ind,Independent,East,South,Midwest,West,1.0,doug_noll
2003,2002-11-04,1237,mid_cont,Mid-Continent Conference,East,South,Midwest,West,1.0,ron_hunter
2003,2002-11-04,1238,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,andy_stoglin
2003,2002-11-04,1239,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,hugh_durham
2003,2002-11-04,1240,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,mike_laplante
2003,2002-11-04,1241,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,sherman_dillard
2003,2002-11-04,1242,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,roy_williams
2003,2002-11-04,1243,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,jim_wooldridge
2003,2002-11-04,1245,mac,Mid-American Conference,East,South,Midwest,West,1.0,jim_christian
2003,2002-11-04,1246,sec,Southeastern Conference,East,South,Midwest,West,1.0,tubby_smith
2003,2002-11-04,1247,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,billy_hahn
2003,2002-11-04,1248,patriot,Patriot League,East,South,Midwest,West,1.0,fran_o'hanlon
2003,2002-11-04,1249,southland,Southland Conference,East,South,Midwest,West,1.0,mike_deane
2003,2002-11-04,1250,patriot,Patriot League,East,South,Midwest,West,1.0,billy_taylor
2003,2002-11-04,1251,big_south,Big South Conference,East,South,Midwest,West,1.0,randy_dunton
2003,2002-11-04,1252,ind,Independent,East,South,Midwest,West,1.0,scott_sanderson
2003,2002-11-04,1253,big_west,Big West Conference,East,South,Midwest,West,1.0,larry_reynolds
2003,2002-11-04,1254,nec,Northeast Conference,East,South,Midwest,West,1.0,jim_ferry
2003,2002-11-04,1256,wac,Western Athletic Conference,East,South,Midwest,West,1.0,keith_richard
2003,2002-11-04,1257,cusa,Conference USA,East,South,Midwest,West,1.0,rick_pitino
2003,2002-11-04,1258,wcc,West Coast Conference,East,South,Midwest,West,1.0,steve_aggers
2003,2002-11-04,1259,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,scott_hicks
2003,2002-11-04,1260,horizon,Horizon League,East,South,Midwest,West,1.0,larry_farmer
2003,2002-11-04,1261,sec,Southeastern Conference,East,South,Midwest,West,1.0,john_brady
2003,2002-11-04,1263,aec,America East Conference,East,South,Midwest,West,1.0,john_giannini
2003,2002-11-04,1264,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,bobby_gonzalez
2003,2002-11-04,1265,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,dave_magarity
2003,2002-11-04,1266,cusa,Conference USA,East,South,Midwest,West,1.0,tom_crean
2003,2002-11-04,1267,mac,Mid-American Conference,East,South,Midwest,West,1.0,greg_white
2003,2002-11-04,1268,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,gary_williams
2003,2002-11-04,1269,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,steve_lappas
2003,2002-11-04,1270,southland,Southland Conference,East,South,Midwest,West,1.0,tic_price
2003,2002-11-04,1271,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,thomas_trotter
2003,2002-11-04,1272,cusa,Conference USA,East,South,Midwest,West,1.0,john_calipari
2003,2002-11-04,1273,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,mark_slonaker
2003,2002-11-04,1274,big_east,Big East Conference,East,South,Midwest,West,1.0,perry_clark
2003,2002-11-04,1275,mac,Mid-American Conference,East,South,Midwest,West,1.0,charlie_coles
2003,2002-11-04,1276,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,tommy_amaker
2003,2002-11-04,1277,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,tom_izzo
2003,2002-11-04,1278,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,dan_monson
2003,2002-11-04,1279,sec,Southeastern Conference,East,South,Midwest,West,1.0,rod_barnes
2003,2002-11-04,1280,sec,Southeastern Conference,East,South,Midwest,West,1.0,rick_stansbury
2003,2002-11-04,1281,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,quin_snyder
2003,2002-11-04,1282,mid_cont,Mid-Continent Conference,East,South,Midwest,West,1.0,rich_zvosec
2003,2002-11-04,1283,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,barry_hinson
2003,2002-11-04,1284,nec,Northeast Conference,East,South,Midwest,West,1.0,dave_calloway
2003,2002-11-04,1285,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,pat_kennedy
2003,2002-11-04,1286,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,mick_durham
2003,2002-11-04,1287,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,kyle_macy
2003,2002-11-04,1288,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,butch_beard
2003,2002-11-04,1289,ind,Independent,East,South,Midwest,West,1.0,derek_thompson
2003,2002-11-04,1290,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,lafayette_stribling
2003,2002-11-04,1291,nec,Northeast Conference,East,South,Midwest,West,1.0,jim_phelan
2003,2002-11-04,1292,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,kermit_davis
2003,2002-11-04,1293,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,tevester_anderson
2003,2002-11-04,1296,mac,Mid-American Conference,East,South,Midwest,West,1.0,rob_judson
2003,2002-11-04,1298,patriot,Patriot League,East,South,Midwest,West,1.0,don_devoe
2003,2002-11-04,1299,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,curtis_hunter
2003,2002-11-04,1301,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,herb_sendek
2003,2002-11-04,1304,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,barry_collier
2003,2002-11-04,1305,wac,Western Athletic Conference,East,South,Midwest,West,1.0,trent_johnson
2003,2002-11-04,1306,aec,America East Conference,East,South,Midwest,West,1.0,phil_rowe
2003,2002-11-04,1307,mwc,Mountain West Conference,East,South,Midwest,West,1.0,ritchie_mckay
2003,2002-11-04,1308,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,lou_henson
2003,2002-11-04,1309,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,monte_towe
2003,2002-11-04,1310,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,joe_mihalich
2003,2002-11-04,1311,southland,Southland Conference,East,South,Midwest,West,1.0,ricky_blanton
2003,2002-11-04,1313,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,dwight_freeman
2003,2002-11-04,1314,acc,Atlantic Coast Conference,East,South,Midwest,West,1.0,matt_doherty
2003,2002-11-04,1317,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,johnny_jones
2003,2002-11-04,1318,aec,America East Conference,East,South,Midwest,West,1.0,ron_everhart
2003,2002-11-04,1319,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,mike_adras
2003,2002-11-04,1320,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,greg_mcdermott
2003,2002-11-04,1321,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,bill_carmody
2003,2002-11-04,1322,southland,Southland Conference,East,South,Midwest,West,1.0,mike_mcconathy
2003,2002-11-04,1323,big_east,Big East Conference,East,South,Midwest,West,1.0,mike_brey
2003,2002-11-04,1324,mid_cont,Mid-Continent Conference,East,South,Midwest,West,1.0,greg_kampe
2003,2002-11-04,1325,mac,Mid-American Conference,East,South,Midwest,West,1.0,tim_o'shea
2003,2002-11-04,1326,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,jim_j_o'brien
2003,2002-11-04,1328,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,kelvin_sampson
2003,2002-11-04,1329,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,eddie_sutton
2003,2002-11-04,1330,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,blaine_taylor
2003,2002-11-04,1331,mid_cont,Mid-Continent Conference,East,South,Midwest,West,1.0,scott_sutton
2003,2002-11-04,1332,pac_ten,Pacific-10 Conference,East,South,Midwest,West,1.0,ernie_kent
2003,2002-11-04,1333,pac_ten,Pacific-10 Conference,East,South,Midwest,West,1.0,jay_john
2003,2002-11-04,1334,big_west,Big West Conference,East,South,Midwest,West,1.0,bob_thomason
2003,2002-11-04,1335,ivy,Ivy League,East,South,Midwest,West,1.0,fran_dunphy
2003,2002-11-04,1336,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,jerry_dunn
2003,2002-11-04,1337,wcc,West Coast Conference,East,South,Midwest,West,1.0,paul_westphal
2003,2002-11-04,1338,big_east,Big East Conference,East,South,Midwest,West,1.0,ben_howland
2003,2002-11-04,1339,wcc,West Coast Conference,East,South,Midwest,West,1.0,michael_holton
2003,2002-11-04,1340,big_sky,Big Sky Conference,East,South,Midwest,West,1.0,heath_schroyer
2003,2002-11-04,1341,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,jerry_francis
2003,2002-11-04,1343,ivy,Ivy League,East,South,Midwest,West,1.0,john_thompson_iii
2003,2002-11-04,1344,big_east,Big East Conference,East,South,Midwest,West,1.0,tim_welsh
2003,2002-11-04,1345,big_ten,Big Ten Conference,East,South,Midwest,West,1.0,gene_keady
2003,2002-11-04,1346,nec,Northeast Conference,East,South,Midwest,West,1.0,joe_desantis
2003,2002-11-04,1347,big_south,Big South Conference,East,South,Midwest,West,1.0,byron_samuels
2003,2002-11-04,1348,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,jim_baron
2003,2002-11-04,1349,wac,Western Athletic Conference,East,South,Midwest,West,1.0,willis_wilson
2003,2002-11-04,1350,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,jerry_wainwright
2003,2002-11-04,1351,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,don_harnum
2003,2002-11-04,1352,nec,Northeast Conference,East,South,Midwest,West,1.0,mark_schmidt
2003,2002-11-04,1353,big_east,Big East Conference,East,South,Midwest,West,1.0,gary_waters
2003,2002-11-04,1354,meac,Mid-Eastern Athletic Conference,East,South,Midwest,West,1.0,cy_alexander
2003,2002-11-04,1356,mvc,Missouri Valley Conference,East,South,Midwest,West,1.0,bruce_weber
2003,2002-11-04,1357,nec,Northeast Conference,East,South,Midwest,West,1.0,dave_bike
2003,2002-11-04,1358,southland,Southland Conference,East,South,Midwest,West,1.0,bob_marlin
2003,2002-11-04,1359,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,jimmy_tillette
2003,2002-11-04,1360,wcc,West Coast Conference,East,South,Midwest,West,1.0,brad_holland
2003,2002-11-04,1361,mwc,Mountain West Conference,East,South,Midwest,West,1.0,steve_fisher
2003,2002-11-04,1362,wcc,West Coast Conference,East,South,Midwest,West,1.0,philip_mathews
2003,2002-11-04,1363,wac,Western Athletic Conference,East,South,Midwest,West,1.0,phil_johnson
2003,2002-11-04,1364,big_west,Big West Conference,East,South,Midwest,West,1.0,bob_williams
2003,2002-11-04,1365,wcc,West Coast Conference,East,South,Midwest,West,1.0,dick_davey
2003,2002-11-04,1366,ind,Independent,East,South,Midwest,West,1.0,ed_daniels
2003,2002-11-04,1368,southland,Southland Conference,East,South,Midwest,West,1.0,billy_kennedy
2003,2002-11-04,1369,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,gary_garner
2003,2002-11-04,1371,big_east,Big East Conference,East,South,Midwest,West,1.0,louis_orr
2003,2002-11-04,1372,southland,Southland Conference,East,South,Midwest,West,1.0,danny_kaspar
2003,2002-11-04,1373,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,rob_lanier
2003,2002-11-04,1374,wac,Western Athletic Conference,East,South,Midwest,West,1.0,mike_dement
2003,2002-11-04,1375,sun_belt,Sun Belt Conference,East,South,Midwest,West,1.0,john_pelphrey
2003,2002-11-04,1376,sec,Southeastern Conference,East,South,Midwest,West,1.0,dave_odom
2003,2002-11-04,1378,cusa,Conference USA,East,South,Midwest,West,1.0,seth_greenberg
2003,2002-11-04,1379,cusa,Conference USA,East,South,Midwest,West,1.0,james_green
2003,2002-11-04,1380,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,ben_jobe
2003,2002-11-04,1381,mid_cont,Mid-Continent Conference,East,South,Midwest,West,1.0,bill_evans
2003,2002-11-04,1382,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,jan_van_breda_kolff
2003,2002-11-04,1383,nec,Northeast Conference,East,South,Midwest,West,1.0,ron_ganulin
2003,2002-11-04,1384,nec,Northeast Conference,East,South,Midwest,West,1.0,bobby_jones
2003,2002-11-04,1385,big_east,Big East Conference,East,South,Midwest,West,1.0,mike_jarvis
2003,2002-11-04,1386,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,phil_martelli
2003,2002-11-04,1387,cusa,Conference USA,East,South,Midwest,West,1.0,brad_soderberg
2003,2002-11-04,1388,wcc,West Coast Conference,East,South,Midwest,West,1.0,randy_bennett
2003,2002-11-04,1389,maac,Metro Atlantic Athletic Conference,East,South,Midwest,West,1.0,bob_leckie
2003,2002-11-04,1390,pac_ten,Pacific-10 Conference,East,South,Midwest,West,1.0,mike_montgomery
2003,2002-11-04,1391,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,derek_waugh
2003,2002-11-04,1392,aec,America East Conference,East,South,Midwest,West,1.0,nick_macarchuk
2003,2002-11-04,1393,big_east,Big East Conference,East,South,Midwest,West,1.0,jim_boeheim
2003,2002-11-04,1394,ind,Independent,East,South,Midwest,West,1.0,ronnie_arrow
2003,2002-11-04,1395,cusa,Conference USA,East,South,Midwest,West,1.0,neil_dougherty
2003,2002-11-04,1396,a_ten,Atlantic 10 Conference,East,South,Midwest,West,1.0,john_chaney
2003,2002-11-04,1397,sec,Southeastern Conference,East,South,Midwest,West,1.0,buzz_peterson
2003,2002-11-04,1398,ovc,Ohio Valley Conference,East,South,Midwest,West,0.33116883116883117,nolan_richardson_iii
2003,2002-11-04,1398,ovc,Ohio Valley Conference,East,South,Midwest,West,0.6623376623376623,hosea_lewis
2003,2002-11-04,1399,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,mike_sutton
2003,2002-11-04,1400,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,rick_barnes
2003,2002-11-04,1401,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,melvin_watkins
2003,2002-11-04,1402,southland,Southland Conference,East,South,Midwest,West,1.0,dennis_nutt
2003,2002-11-04,1403,big_twelve,Big 12 Conference,East,South,Midwest,West,1.0,bob_knight
2003,2002-11-04,1404,ovc,Ohio Valley Conference,East,South,Midwest,West,1.0,bret_campbell
2003,2002-11-04,1405,mac,Mid-American Conference,East,South,Midwest,West,1.0,stan_joplin
2003,2002-11-04,1406,caa,Colonial Athletic Association,East,South,Midwest,West,1.0,michael_hunt
2003,2002-11-04,1407,a_sun,Atlantic Sun Conference,East,South,Midwest,West,1.0,don_maestri
2003,2002-11-04,1408,cusa,Conference USA,East,South,Midwest,West,1.0,shawn_finney
2003,2002-11-04,1409,wac,Western Athletic Conference,East,South,Midwest,West,1.0,john_phillips
2003,2002-11-04,1410,ind,Independent,East,South,Midwest,West,1.0,bob_hoffman
2003,2002-11-04,1411,swac,Southwest Athletic Conference,East,South,Midwest,West,1.0,ronnie_courtney
2003,2002-11-04,1412,cusa,Conference USA,East,South,Midwest,West,1.0,mike_anderson
2003,2002-11-04,1414,big_west,Big West Conference,East,South,Midwest,West,1.0,pat_douglass
2003,2002-11-04,1415,big_west,Big West Conference,East,South,Midwest,West,1.0,john_masi
