Season,ConfRank,Conference,Schools,Wins,Losses,WinPCT,ConfSRS,ConfSOS
2022,6,American Athletic Conference,11,185,143,0.56402439,7.1,4.82
2022,7,Big East Conference,11,189,165,0.533898305,7.02,6.89
2022,8,West Coast Conference,10,166,142,0.538961039,5.75,4.82
2022,9,Atlantic 10 Conference,14,226,190,0.543269231,3.19,1.68
2022,10,Missouri Valley Conference,10,160,154,0.50955414,2.24,2.58
2022,11,Mid-American Conference,12,191,178,0.517615176,1.33,1.47
2022,12,Mountain West Conference,11,179,168,0.515850144,0,0.62
2022,13,Conference USA,14,233,197,0.541860465,-0.2,-0.97
2022,14,Summit League,10,161,147,0.522727273,-0.71,0.89
2022,15,Big West Conference,11,145,160,0.475409836,-3.39,-0.96
2022,16,Ivy League,8,109,110,0.497716895,-4,-2.57
2022,17,Colonial Athletic Association,10,160,146,0.522875817,-4.21,-3.67
2022,18,Big Sky Conference,11,163,177,0.479411765,-4.35,-2.6
2022,19,Ohio Valley Conference,10,146,161,0.475570033,-5.11,-2.95
2022,20,Horizon League,12,164,175,0.483775811,-5.37,-4.03
2022,21,Sun Belt Conference,12,175,156,0.528700906,-6.19,-5.01
2022,22,Atlantic Sun Conference,12,191,172,0.526170799,-6.29,-3.86
2022,23,Western Athletic Conference,13,200,195,0.506329114,-6.4,-4.38
2022,24,Patriot League,10,152,155,0.495114007,-7.08,-6.37
2022,25,Metro Atlantic Athletic Conference,11,153,181,0.458083832,-9.04,-7.57
2022,26,America East Conference,10,135,160,0.457627119,-11.7,-9.06
2022,27,Southern Conference,8,102,139,0.423236515,-11.91,-7.37
2022,28,Northeast Conference,10,119,163,0.421985816,-15.47,-11.25
2022,29,Big South Conference,12,164,202,0.448087432,-15.61,-11.06
2022,30,Southland Conference,8,98,118,0.453703704,-16.26,-11.53
2022,31,Southwest Athletic Conference,12,134,208,0.391812865,-17,-9.46
2022,32,Mid-Eastern Athletic Conference,8,92,128,0.418181818,-19.55,-12.06
2023,1,Pacific-12 Conference,12,232,137,0.628726287,22.09,15.17
2023,2,Southeastern Conference,14,266,163,0.62004662,20.34,12.6
2023,3,Atlantic Coast Conference,15,288,180,0.615384615,20.33,13.8
2023,4,Big 12 Conference,10,184,113,0.61952862,19.47,12.85
2023,5,Big Ten Conference,14,254,175,0.592074592,19.14,13.64
2023,6,Big East Conference,11,201,146,0.57925072,14.74,11.28
2023,7,American Athletic Conference,11,186,146,0.560240964,8.14,4.57
2023,8,West Coast Conference,10,164,147,0.52733119,4.37,4.5
2023,9,Conference USA,11,174,152,0.533742331,2.21,1.39
2023,10,Ivy League,8,113,101,0.528037383,1.52,0.29
2023,11,Mountain West Conference,11,176,173,0.504297994,0.96,1.27
2023,12,Atlantic 10 Conference,15,234,223,0.512035011,0.83,0.14
2023,13,Missouri Valley Conference,12,178,176,0.502824859,0.74,1.08
2023,14,Mid-American Conference,12,194,165,0.540389972,-1.06,-1.39
2023,15,Big Sky Conference,10,157,153,0.506451613,-1.74,-0.88
2023,16,Western Athletic Conference,13,195,199,0.494923858,-2.44,-1.23
2023,17,Big West Conference,11,157,176,0.471471471,-3.18,-0.67
2023,18,Horizon League,11,172,170,0.502923977,-4.65,-3.49
2023,19,Summit League,10,149,157,0.486928105,-5.07,-3.09
2023,20,Sun Belt Conference,14,226,210,0.518348624,-5.43,-4.25
2023,21,Atlantic Sun Conference,14,212,210,0.502369668,-6.69,-4.19
2023,22,Colonial Athletic Association,13,187,190,0.49602122,-7.11,-5.84
2023,23,Southern Conference,8,126,116,0.520661157,-9.37,-6.68
2023,24,Patriot League,10,134,166,0.446666667,-11.25,-8.93
2023,25,Metro Atlantic Athletic Conference,11,153,175,0.466463415,-11.85,-10.02
2023,26,Ohio Valley Conference,10,138,159,0.464646465,-12.13,-7.79
2023,27,Southland Conference,10,135,163,0.453020134,-12.49,-7.67
2023,28,America East Conference,9,123,142,0.464150943,-12.92,-10.07
2023,29,Southwest Athletic Conference,12,135,211,0.39017341,-14.57,-7.34
2023,30,Mid-Eastern Athletic Conference,8,95,128,0.426008969,-15.91,-9.87
2023,31,Northeast Conference,9,108,153,0.413793103,-17.44,-13.2
2023,32,Big South Conference,10,135,174,0.436893204,-17.48,-12.2
2023,33,Independent,2,8,48,0.142857143,-36.19,-10.52
